invoice_id,subscription_id,customer_id,plan_id,invoice_date,amount
INV46793,S9032,C30154,BM,2025-01-18,400.0
INV47343,S9145,C30532,BM,2025-01-18,400.0
INV78150,S_NEW_S9160,C30560,PM,2025-01-18,1000.0
INV78392,S_NEW_S9271,C30936,PM,2025-01-18,1000.0
INV78701,S_NEW_S9389,C31335,PY,2025-01-18,10000.0
INV78842,S_NEW_S9443,C31484,PY,2025-01-18,10000.0
INV49518,S9573,C31896,PM,2025-01-18,1000.0
INV49633,S9593,C31950,BM,2025-01-18,400.0
INV51217,S9908,C32973,PM,2025-01-18,1000.0
INV51981,S10056,C33414,PM,2025-01-18,920.0
INV80049,S_NEW_S10203,C33941,PM,2025-01-18,1000.0
INV53109,S10278,C34218,PM,2025-01-18,1000.0
INV80217,S_NEW_S10333,C34383,PM,2025-01-18,1000.0
INV54965,S10661,C35523,BM,2025-01-18,400.0
INV55194,S10712,C35736,BM,2025-01-18,400.0
INV80923,S_NEW_S10805,C36088,PM,2025-01-18,1000.0
INV56305,S10932,C36499,PM,2025-01-18,1000.0
INV81642,S_NEW_S11166,C37343,PY,2025-01-18,10000.0
INV58082,S11273,C37671,BM,2025-01-18,400.0
INV63581,S_NEW_S1138,C3810,PY,2025-01-18,10000.0
INV59076,S11470,C38327,BM,2025-01-18,400.0
INV59663,S11589,C38662,BM,2025-01-18,400.0
INV60661,S11804,C39420,BM,2025-01-18,400.0
INV61439,S11957,C39911,BM,2025-01-18,400.0
INV7328,S1418,C4807,BM,2025-01-18,400.0
INV7515,S1459,C4976,PM,2025-01-18,1000.0
INV64591,S_NEW_S1676,C5585,PM,2025-01-18,1000.0
INV8632,S1689,C5630,PM,2025-01-18,1000.0
INV64808,S_NEW_S1795,C6010,PY,2025-01-18,10000.0
INV65013,S_NEW_S1873,C6280,PY,2025-01-18,10000.0
INV904,S194,C656,BM,2025-01-18,400.0
INV11307,S2189,C7434,PM,2025-01-18,1000.0
INV65673,S_NEW_S2203,C7483,PM,2025-01-18,1000.0
INV12506,S2423,C8196,BM,2025-01-18,392.0
INV66139,S_NEW_S2448,C8272,PY,2025-01-18,10000.0
INV66523,S_NEW_S2648,C9008,PM,2025-01-18,1000.0
INV14130,S2745,C9315,BM,2025-01-18,400.0
INV14394,S2790,C9457,BM,2025-01-18,400.0
INV62006,S_NEW_S283,C949,PY,2025-01-18,10000.0
INV16896,S3253,C11031,PM,2025-01-19,970.0
INV68146,S_NEW_S3513,C11888,PM,2025-01-19,1000.0
INV68169,S_NEW_S3524,C11919,PM,2025-01-19,1000.0
INV18923,S3607,C12208,BM,2025-01-19,400.0
INV68370,S_NEW_S3616,C12238,PY,2025-01-19,10000.0
INV62192,S_NEW_S381,C1252,PY,2025-01-19,10000.0
INV68570,S_NEW_S3729,C12652,PM,2025-01-19,1000.0
INV1986,S393,C1296,PM,2025-01-19,1000.0
INV68790,S_NEW_S3856,C13150,PY,2025-01-19,10000.0
INV68925,S_NEW_S3926,C13386,PY,2025-01-19,10000.0
INV62240,S_NEW_S411,C1340,PY,2025-01-19,10000.0
INV68982,S_NEW_S3953,C13491,PM,2025-01-19,1000.0
INV69650,S_NEW_S4308,C14645,PM,2025-01-19,1000.0
INV23206,S4404,C14937,PM,2025-01-19,1000.0
INV70435,S_NEW_S4683,C15863,PM,2025-01-19,1000.0
INV25065,S4785,C16205,PM,2025-01-19,1000.0
INV2522,S503,C1644,PM,2025-01-19,1000.0
INV25495,S4863,C16463,BM,2025-01-19,400.0
INV70819,S_NEW_S4944,C16727,PY,2025-01-19,10000.0
INV25938,S4951,C16745,PM,2025-01-19,1000.0
INV2582,S514,C1682,BM,2025-01-19,376.0
INV70877,S_NEW_S4977,C16830,PY,2025-01-19,10000.0
INV26654,S5099,C17227,PM,2025-01-19,1000.0
INV26709,S5112,C17285,BM,2025-01-19,400.0
INV27697,S5323,C17979,BM,2025-01-19,400.0
INV71431,S_NEW_S5346,C18055,PY,2025-01-19,10000.0
INV28294,S5415,C18288,BM,2025-01-19,400.0
INV28491,S5442,C18358,BM,2025-01-19,400.0
INV71619,S_NEW_S5491,C18484,PY,2025-01-19,10000.0
INV2910,S564,C1858,BM,2025-01-19,400.0
INV71733,S_NEW_S5531,C18626,PM,2025-01-19,1000.0
INV29018,S5552,C18669,BM,2025-01-19,400.0
INV71900,S_NEW_S5615,C18869,PM,2025-01-19,1000.0
INV72212,S_NEW_S5745,C19274,PY,2025-01-19,10000.0
INV30305,S5779,C19385,BM,2025-01-19,400.0
INV72690,S_NEW_S6009,C20146,PY,2025-01-19,10000.0
INV32150,S6151,C20640,BM,2025-01-19,400.0
INV32690,S6248,C20948,PM,2025-01-19,1000.0
INV32995,S6307,C21171,PM,2025-01-19,1000.0
INV73712,S_NEW_S6599,C22158,PM,2025-01-19,1000.0
INV34624,S6627,C22231,BM,2025-01-19,400.0
INV34723,S6645,C22269,PM,2025-01-19,1000.0
INV73964,S_NEW_S6722,C22523,PM,2025-01-19,1000.0
INV35423,S6788,C22751,BM,2025-01-19,400.0
INV74347,S_NEW_S6963,C23278,PY,2025-01-19,10000.0
INV74625,S_NEW_S7104,C23740,PY,2025-01-19,10000.0
INV37350,S7153,C23955,BM,2025-01-19,400.0
INV62805,S_NEW_S735,C2447,PM,2025-01-19,1000.0
INV38424,S7354,C24556,BM,2025-01-19,400.0
INV38726,S7415,C24773,BM,2025-01-19,400.0
INV75339,S_NEW_S7457,C24908,PY,2025-01-19,10000.0
INV39483,S7563,C25191,BM,2025-01-19,400.0
INV39741,S7617,C25406,BM,2025-01-19,400.0
INV40586,S7785,C25941,BM,2025-01-19,400.0
INV4046,S788,C2608,BM,2025-01-19,400.0
INV41610,S7987,C26650,PM,2025-01-19,1000.0
INV41882,S8049,C26875,PM,2025-01-19,1000.0
INV76468,S_NEW_S8189,C27370,PY,2025-01-19,10000.0
INV42573,S8202,C27416,PM,2025-01-19,1000.0
INV43608,S8394,C28048,PM,2025-01-19,1000.0
INV44079,S8494,C28393,BM,2025-01-19,400.0
INV44239,S8521,C28458,BM,2025-01-19,400.0
INV76953,S_NEW_S8524,C28462,PM,2025-01-19,1000.0
INV44396,S8559,C28559,BM,2025-01-19,400.0
INV44592,S8596,C28674,PM,2025-01-19,1000.0
INV77428,S_NEW_S8743,C29178,PY,2025-01-19,10000.0
INV45688,S8822,C29460,PM,2025-01-19,1000.0
INV63078,S_NEW_S893,C2967,PM,2025-01-19,1000.0
INV78570,S_NEW_S9341,C31164,PM,2025-01-19,1000.0
INV78607,S_NEW_S9350,C31205,PY,2025-01-19,10000.0
INV78904,S_NEW_S9459,C31548,PY,2025-01-19,10000.0
INV49316,S9542,C31802,PM,2025-01-19,910.0
INV79173,S_NEW_S9603,C31987,PY,2025-01-19,10000.0
INV50406,S9751,C32475,PM,2025-01-19,1000.0
INV79462,S_NEW_S9768,C32521,PM,2025-01-19,1000.0
INV50637,S9789,C32589,BM,2025-01-19,400.0
INV79502,S_NEW_S9790,C32593,PY,2025-01-19,10000.0
INV51821,S10025,C33323,PM,2025-01-19,1000.0
INV51897,S10046,C33393,BM,2025-01-19,400.0
INV51910,S10048,C33397,BM,2025-01-19,376.0
INV80139,S_NEW_S10292,C34276,PY,2025-01-19,10000.0
INV55050,S10682,C35589,PM,2025-01-19,1000.0
INV55372,S10749,C35885,BM,2025-01-19,400.0
INV80824,S_NEW_S10751,C35900,PY,2025-01-19,10000.0
INV55643,S10801,C36079,BM,2025-01-19,400.0
INV81378,S_NEW_S11028,C36860,PM,2025-01-19,1000.0
INV56967,S11055,C36975,BM,2025-01-19,400.0
INV81535,S_NEW_S11124,C37201,PM,2025-01-19,1000.0
INV81729,S_NEW_S11214,C37519,PY,2025-01-19,10000.0
INV81762,S_NEW_S11219,C37527,PY,2025-01-19,10000.0
INV58661,S11383,C38024,BM,2025-01-19,400.0
INV58734,S11399,C38067,PM,2025-01-19,1000.0
INV82229,S_NEW_S11523,C38483,PY,2025-01-19,10000.0
INV63617,S_NEW_S1158,C3877,PM,2025-01-19,1000.0
INV82627,S_NEW_S11754,C39231,PM,2025-01-19,1000.0
INV60837,S11836,C39522,PM,2025-01-19,1000.0
INV60877,S11843,C39544,PM,2025-01-19,1000.0
INV60955,S11857,C39585,BM,2025-01-19,400.0
INV63823,S_NEW_S1263,C4267,PM,2025-01-19,1000.0
INV6854,S1336,C4520,PM,2025-01-19,1000.0
INV64456,S_NEW_S1627,C5445,PM,2025-01-19,1000.0
INV8359,S1633,C5457,BM,2025-01-19,400.0
INV64473,S_NEW_S1635,C5460,PM,2025-01-19,1000.0
INV64819,S_NEW_S1797,C6015,PY,2025-01-19,10000.0
INV9683,S1893,C6344,PM,2025-01-19,1000.0
INV65107,S_NEW_S1934,C6506,PM,2025-01-19,1000.0
INV65270,S_NEW_S2009,C6792,PM,2025-01-19,1000.0
INV65390,S_NEW_S2053,C6942,PY,2025-01-19,10000.0
INV10627,S2075,C7019,PM,2025-01-19,1000.0
INV10767,S2100,C7115,PM,2025-01-19,1000.0
INV107,S26,C75,BM,2025-01-19,400.0
INV1062,S222,C756,PM,2025-01-19,1000.0
INV11803,S2281,C7718,PM,2025-01-19,1000.0
INV11835,S2286,C7734,PM,2025-01-19,1000.0
INV65908,S_NEW_S2323,C7874,PM,2025-01-19,1000.0
INV65992,S_NEW_S2373,C8023,PM,2025-01-19,1000.0
INV66042,S_NEW_S2384,C8065,PY,2025-01-19,10000.0
INV66112,S_NEW_S2426,C8215,PM,2025-01-19,1000.0
INV66223,S_NEW_S2506,C8476,PM,2025-01-19,1000.0
INV12968,S2509,C8488,PM,2025-01-19,1000.0
INV66257,S_NEW_S2516,C8527,PY,2025-01-19,10000.0
INV66569,S_NEW_S2688,C9138,PY,2025-01-19,10000.0
INV14906,S2889,C9774,BM,2025-01-19,400.0
INV62050,S_NEW_S296,C1005,PM,2025-01-20,1000.0
INV15822,S3058,C10365,BM,2025-01-20,360.0
INV67396,S_NEW_S3164,C10729,PY,2025-01-20,10000.0
INV67543,S_NEW_S3260,C11050,PM,2025-01-20,1000.0
INV67662,S_NEW_S3343,C11350,PM,2025-01-20,1000.0
INV17484,S3349,C11379,BM,2025-01-20,400.0
INV18066,S3442,C11631,BM,2025-01-20,400.0
INV1759,S349,C1165,BM,2025-01-20,400.0
INV68179,S_NEW_S3527,C11925,PY,2025-01-20,10000.0
INV68312,S_NEW_S3585,C12148,PY,2025-01-20,10000.0
INV68503,S_NEW_S3691,C12498,PY,2025-01-20,10000.0
INV68726,S_NEW_S3833,C13062,PM,2025-01-20,1000.0
INV20172,S3853,C13135,BM,2025-01-20,396.0
INV68815,S_NEW_S3867,C13175,PM,2025-01-20,1000.0
INV69165,S_NEW_S4017,C13699,PY,2025-01-20,10000.0
INV21872,S4172,C14228,BM,2025-01-20,400.0
INV22433,S4282,C14562,BM,2025-01-20,400.0
INV22829,S4345,C14770,PM,2025-01-20,1000.0
INV62310,S_NEW_S464,C1496,PM,2025-01-20,1000.0
INV70306,S_NEW_S4612,C15621,PM,2025-01-20,1000.0
INV70529,S_NEW_S4748,C16081,PM,2025-01-20,1000.0
INV219,S48,C165,PM,2025-01-20,1000.0
INV70772,S_NEW_S4918,C16629,PY,2025-01-20,10000.0
INV70781,S_NEW_S4926,C16662,PY,2025-01-20,10000.0
INV71024,S_NEW_S5095,C17202,PM,2025-01-20,1000.0
INV71188,S_NEW_S5226,C17630,PM,2025-01-20,1000.0
INV71456,S_NEW_S5357,C18099,PY,2025-01-20,10000.0
INV71501,S_NEW_S5390,C18207,PY,2025-01-20,10000.0
INV28503,S5443,C18361,BM,2025-01-20,400.0
INV28567,S5453,C18376,BM,2025-01-20,400.0
INV28848,S5516,C18549,BM,2025-01-20,400.0
INV29398,S5612,C18854,BM,2025-01-20,400.0
INV72076,S_NEW_S5684,C19102,PM,2025-01-20,1000.0
INV30068,S5739,C19259,BM,2025-01-20,400.0
INV72331,S_NEW_S5799,C19443,PM,2025-01-20,1000.0
INV72873,S_NEW_S6098,C20456,PY,2025-01-20,10000.0
INV32518,S6219,C20859,BM,2025-01-20,400.0
INV73275,S_NEW_S6300,C21145,PY,2025-01-20,10000.0
INV33150,S6334,C21251,PM,2025-01-20,1000.0
INV33282,S6355,C21326,PM,2025-01-20,1000.0
INV34860,S6670,C22360,BM,2025-01-20,400.0
INV73851,S_NEW_S6678,C22377,PY,2025-01-20,10000.0
INV74056,S_NEW_S6786,C22747,PY,2025-01-20,10000.0
INV74142,S_NEW_S6836,C22902,PY,2025-01-20,10000.0
INV35826,S6856,C22957,BM,2025-01-20,400.0
INV36809,S7046,C23570,BM,2025-01-20,400.0
INV75078,S_NEW_S7330,C24497,PM,2025-01-20,1000.0
INV38475,S7364,C24582,PM,2025-01-20,1000.0
INV38570,S7382,C24653,BM,2025-01-20,400.0
INV75189,S_NEW_S7385,C24658,PY,2025-01-20,10000.0
INV39526,S7573,C25224,PM,2025-01-20,1000.0
INV62911,S_NEW_S785,C2598,PM,2025-01-20,1000.0
INV76149,S_NEW_S7967,C26605,PY,2025-01-20,10000.0
INV76317,S_NEW_S8084,C26987,PM,2025-01-20,1000.0
INV76399,S_NEW_S8137,C27202,PM,2025-01-20,1000.0
INV76521,S_NEW_S8210,C27431,PY,2025-01-20,10000.0
INV43374,S8351,C27912,PM,2025-01-20,1000.0
INV43400,S8355,C27925,BM,2025-01-20,400.0
INV63007,S_NEW_S845,C2794,PM,2025-01-20,1000.0
INV76809,S_NEW_S8393,C28040,PY,2025-01-20,10000.0
INV76822,S_NEW_S8396,C28055,PM,2025-01-20,1000.0
INV77002,S_NEW_S8566,C28576,PM,2025-01-20,1000.0
INV46193,S8916,C29767,BM,2025-01-20,400.0
INV46289,S8935,C29829,PM,2025-01-20,1000.0
INV46628,S8998,C30048,BM,2025-01-20,400.0
INV77863,S_NEW_S9022,C30126,PM,2025-01-20,1000.0
INV77936,S_NEW_S9051,C30219,PY,2025-01-20,10000.0
INV77968,S_NEW_S9056,C30235,PY,2025-01-20,10000.0
INV78078,S_NEW_S9128,C30475,PM,2025-01-20,1000.0
INV48086,S9312,C31074,BM,2025-01-20,400.0
INV48368,S9359,C31231,BM,2025-01-20,400.0
INV49008,S9486,C31645,PM,2025-01-20,1000.0
INV49422,S9557,C31848,BM,2025-01-20,400.0
INV50382,S9749,C32466,PM,2025-01-20,1000.0
INV79527,S_NEW_S9804,C32642,PY,2025-01-20,10000.0
INV79786,S_NEW_S9965,C33130,PM,2025-01-20,1000.0
INV51629,S9987,C33204,BM,2025-01-20,400.0
INV79804,S_NEW_S9989,C33206,PY,2025-01-20,10000.0
INV79852,S_NEW_S10020,C33309,PY,2025-01-20,10000.0
INV52050,S10066,C33475,BM,2025-01-20,400.0
INV52183,S10098,C33608,PM,2025-01-20,1000.0
INV52369,S10132,C33698,BM,2025-01-20,400.0
INV56009,S10869,C36298,PM,2025-01-20,1000.0
INV56060,S10876,C36334,BM,2025-01-20,400.0
INV56454,S10957,C36607,BM,2025-01-20,400.0
INV81464,S_NEW_S11073,C37040,PY,2025-01-20,10000.0
INV81919,S_NEW_S11301,C37756,PY,2025-01-20,10000.0
INV58444,S11342,C37898,BM,2025-01-20,400.0
INV81964,S_NEW_S11351,C37918,PY,2025-01-20,10000.0
INV82519,S_NEW_S11672,C38937,PY,2025-01-20,10000.0
INV82545,S_NEW_S11686,C38989,PM,2025-01-20,1000.0
INV60865,S11840,C39537,BM,2025-01-20,400.0
INV60934,S11855,C39582,BM,2025-01-20,400.0
INV82793,S_NEW_S11864,C39600,PM,2025-01-20,1000.0
INV6371,S1252,C4223,BM,2025-01-20,400.0
INV6767,S1319,C4458,BM,2025-01-20,400.0
INV63930,S_NEW_S1338,C4525,PY,2025-01-20,10000.0
INV7657,S1488,C5055,BM,2025-01-20,400.0
INV7866,S1531,C5186,PM,2025-01-20,1000.0
INV64443,S_NEW_S1623,C5439,PM,2025-01-20,1000.0
INV64641,S_NEW_S1684,C5611,PY,2025-01-20,10000.0
INV61805,S_NEW_S184,C601,PM,2025-01-20,1000.0
INV64941,S_NEW_S1861,C6239,PM,2025-01-20,1000.0
INV9868,S1930,C6496,BM,2025-01-20,400.0
INV65118,S_NEW_S1935,C6508,PM,2025-01-20,1000.0
INV10552,S2057,C6963,BM,2025-01-20,400.0
INV65539,S_NEW_S2117,C7181,PM,2025-01-20,1000.0
INV11155,S2163,C7349,BM,2025-01-20,400.0
INV11959,S2316,C7850,PM,2025-01-20,1000.0
INV12124,S2356,C7963,BM,2025-01-20,400.0
INV12182,S2370,C8004,BM,2025-01-20,400.0
INV66199,S_NEW_S2476,C8365,PY,2025-01-20,10000.0
INV66285,S_NEW_S2531,C8581,PY,2025-01-20,10000.0
INV66495,S_NEW_S2643,C8989,PY,2025-01-20,10000.0
INV1303,S269,C907,PM,2025-01-20,1000.0
INV61995,S_NEW_S275,C921,PM,2025-01-20,1000.0
INV14057,S2732,C9277,PM,2025-01-20,1000.0
INV66785,S_NEW_S2814,C9512,PY,2025-01-20,10000.0
INV14963,S2894,C9785,BM,2025-01-20,400.0
INV67269,S_NEW_S3070,C10402,PY,2025-01-21,10000.0
INV67444,S_NEW_S3180,C10775,PY,2025-01-21,10000.0
INV1555,S317,C1082,BM,2025-01-21,400.0
INV17366,S3330,C11315,BM,2025-01-21,400.0
INV17952,S3429,C11597,BM,2025-01-21,400.0
INV18016,S3436,C11617,PM,2025-01-21,1000.0
INV67997,S_NEW_S3449,C11654,PY,2025-01-21,10000.0
INV18481,S3522,C11913,BM,2025-01-21,400.0
INV1841,S365,C1211,BM,2025-01-21,400.0
INV62168,S_NEW_S366,C1213,PY,2025-01-21,10000.0
INV68548,S_NEW_S3718,C12607,PM,2025-01-21,1000.0
INV19987,S3820,C13019,PM,2025-01-21,900.0
INV68894,S_NEW_S3908,C13330,PM,2025-01-21,1000.0
INV68973,S_NEW_S3951,C13489,PM,2025-01-21,1000.0
INV69021,S_NEW_S3970,C13545,PY,2025-01-21,10000.0
INV21989,S4206,C14348,PM,2025-01-21,880.0
INV22160,S4238,C14434,BM,2025-01-21,360.0
INV69846,S_NEW_S4430,C15030,PY,2025-01-21,10000.0
INV23450,S4458,C15122,PM,2025-01-21,1000.0
INV70185,S_NEW_S4552,C15437,PM,2025-01-21,1000.0
INV24201,S4603,C15586,PM,2025-01-21,1000.0
INV70456,S_NEW_S4692,C15884,PY,2025-01-21,10000.0
INV25183,S4804,C16263,PM,2025-01-21,1000.0
INV25285,S4821,C16302,BM,2025-01-21,400.0
INV25959,S4956,C16761,PM,2025-01-21,1000.0
INV26115,S4998,C16909,BM,2025-01-21,400.0
INV70941,S_NEW_S5014,C16952,PY,2025-01-21,10000.0
INV26925,S5155,C17416,PM,2025-01-21,1000.0
INV28890,S5525,C18593,BM,2025-01-21,400.0
INV29055,S5556,C18683,BM,2025-01-21,400.0
INV71873,S_NEW_S5601,C18817,PM,2025-01-21,1000.0
INV29757,S5678,C19059,BM,2025-01-21,400.0
INV30292,S5777,C19383,PM,2025-01-21,1000.0
INV30870,S5903,C19802,BM,2025-01-21,400.0
INV31087,S5940,C19915,BM,2025-01-21,400.0
INV72616,S_NEW_S5960,C19988,PY,2025-01-21,10000.0
INV31342,S6004,C20137,PM,2025-01-21,1000.0
INV3201,S629,C2081,BM,2025-01-21,400.0
INV32899,S6286,C21073,BM,2025-01-21,360.0
INV73347,S_NEW_S6352,C21317,PY,2025-01-21,10000.0
INV34297,S6561,C22022,PM,2025-01-21,1000.0
INV34520,S6601,C22163,BM,2025-01-21,400.0
INV35055,S6714,C22498,PM,2025-01-21,1000.0
INV35214,S6743,C22583,BM,2025-01-21,400.0
INV74104,S_NEW_S6823,C22868,PM,2025-01-21,1000.0
INV74439,S_NEW_S7015,C23476,PM,2025-01-21,1000.0
INV74611,S_NEW_S7098,C23722,PM,2025-01-21,1000.0
INV37612,S7207,C24120,BM,2025-01-21,400.0
INV74813,S_NEW_S7209,C24122,PY,2025-01-21,10000.0
INV37882,S7260,C24273,PM,2025-01-21,1000.0
INV38885,S7447,C24890,BM,2025-01-21,400.0
INV75572,S_NEW_S7538,C25123,PM,2025-01-21,1000.0
INV40144,S7692,C25652,PM,2025-01-21,1000.0
INV40718,S7811,C26027,BM,2025-01-21,400.0
INV41208,S7902,C26390,BM,2025-01-21,400.0
INV41943,S8058,C26893,BM,2025-01-21,384.0
INV62985,S_NEW_S822,C2740,PY,2025-01-21,10000.0
INV76530,S_NEW_S8220,C27464,PY,2025-01-21,10000.0
INV76760,S_NEW_S8361,C27944,PY,2025-01-21,10000.0
INV76940,S_NEW_S8500,C28406,PY,2025-01-21,10000.0
INV61630,S_NEW_S82,C287,PM,2025-01-21,1000.0
INV44806,S8639,C28809,BM,2025-01-21,400.0
INV77212,S_NEW_S8664,C28889,PM,2025-01-21,1000.0
INV4499,S874,C2893,PM,2025-01-21,1000.0
INV44977,S8677,C28934,BM,2025-01-21,400.0
INV77467,S_NEW_S8769,C29267,PM,2025-01-21,1000.0
INV77490,S_NEW_S8773,C29276,PY,2025-01-21,10000.0
INV46773,S9027,C30138,BM,2025-01-21,400.0
INV77913,S_NEW_S9046,C30205,PM,2025-01-21,1000.0
INV78163,S_NEW_S9165,C30569,PY,2025-01-21,10000.0
INV78860,S_NEW_S9445,C31491,PM,2025-01-21,1000.0
INV78895,S_NEW_S9457,C31540,PY,2025-01-21,10000.0
INV78964,S_NEW_S9505,C31714,PM,2025-01-21,1000.0
INV79347,S_NEW_S9719,C32369,PM,2025-01-21,1000.0
INV79444,S_NEW_S9763,C32511,PY,2025-01-21,10000.0
INV51768,S10013,C33281,BM,2025-01-21,400.0
INV63285,S_NEW_S998,C3337,PY,2025-01-21,10000.0
INV52155,S10092,C33587,PM,2025-01-21,940.0
INV80258,S_NEW_S10372,C34528,PY,2025-01-21,10000.0
INV80420,S_NEW_S10509,C35002,PM,2025-01-21,1000.0
INV54397,S10539,C35126,PM,2025-01-21,1000.0
INV80541,S_NEW_S10567,C35214,PM,2025-01-21,1000.0
INV5419,S1064,C3569,PM,2025-01-21,1000.0
INV81066,S_NEW_S10896,C36391,PY,2025-01-21,10000.0
INV63488,S_NEW_S1085,C3648,PM,2025-01-21,1000.0
INV81413,S_NEW_S11051,C36959,PM,2025-01-21,1000.0
INV57094,S11079,C37062,PM,2025-01-21,1000.0
INV57320,S11132,C37230,PM,2025-01-21,1000.0
INV81606,S_NEW_S11160,C37324,PY,2025-01-21,10000.0
INV81668,S_NEW_S11185,C37415,PM,2025-01-21,1000.0
INV81740,S_NEW_S11217,C37522,PM,2025-01-21,1000.0
INV81798,S_NEW_S11255,C37623,PM,2025-01-21,1000.0
INV58057,S11269,C37664,BM,2025-01-21,400.0
INV58296,S11317,C37819,BM,2025-01-21,360.0
INV58637,S11381,C38015,BM,2025-01-21,400.0
INV82036,S_NEW_S11387,C38029,PM,2025-01-21,1000.0
INV59012,S11456,C38274,BM,2025-01-21,400.0
INV5850,S1156,C3870,PM,2025-01-21,1000.0
INV60186,S11712,C39095,PM,2025-01-21,1000.0
INV60199,S11714,C39099,PM,2025-01-21,1000.0
INV61528,S11975,C39981,BM,2025-01-21,400.0
INV6476,S1272,C4284,PM,2025-01-21,1000.0
INV6729,S1313,C4426,BM,2025-01-21,400.0
INV64433,S_NEW_S1618,C5427,PY,2025-01-21,10000.0
INV64734,S_NEW_S1765,C5898,PM,2025-01-21,1000.0
INV64760,S_NEW_S1778,C5966,PM,2025-01-21,1000.0
INV64792,S_NEW_S1790,C5992,PM,2025-01-21,1000.0
INV64839,S_NEW_S1810,C6057,PY,2025-01-21,10000.0
INV65169,S_NEW_S1961,C6596,PY,2025-01-21,10000.0
INV65512,S_NEW_S2110,C7154,PM,2025-01-21,1000.0
INV1098,S227,C767,BM,2025-01-21,400.0
INV13262,S2565,C8726,BM,2025-01-21,400.0
INV14274,S2772,C9398,PM,2025-01-21,1000.0
INV66796,S_NEW_S2818,C9531,PY,2025-01-21,10000.0
INV15788,S3050,C10345,BM,2025-01-22,400.0
INV15945,S3078,C10443,PM,2025-01-22,1000.0
INV67275,S_NEW_S3088,C10471,PY,2025-01-22,10000.0
INV16011,S3089,C10472,BM,2025-01-22,400.0
INV16026,S3093,C10490,PM,2025-01-22,1000.0
INV67359,S_NEW_S3155,C10689,PY,2025-01-22,10000.0
INV67603,S_NEW_S3304,C11222,PY,2025-01-22,10000.0
INV67879,S_NEW_S3408,C11542,PY,2025-01-22,10000.0
INV18572,S3538,C11962,PM,2025-01-22,1000.0
INV18631,S3550,C11999,BM,2025-01-22,400.0
INV1910,S374,C1225,BM,2025-01-22,400.0
INV19261,S3673,C12440,BM,2025-01-22,400.0
INV68562,S_NEW_S3722,C12635,PM,2025-01-22,1000.0
INV19861,S3799,C12924,PM,2025-01-22,1000.0
INV20139,S3850,C13117,BM,2025-01-22,400.0
INV20848,S3980,C13581,BM,2025-01-22,400.0
INV21119,S4029,C13762,BM,2025-01-22,400.0
INV2188,S431,C1392,PM,2025-01-22,1000.0
INV21560,S4109,C14022,BM,2025-01-22,400.0
INV69303,S_NEW_S4131,C14111,PY,2025-01-22,10000.0
INV69954,S_NEW_S4452,C15103,PY,2025-01-22,10000.0
INV69981,S_NEW_S4456,C15119,PY,2025-01-22,10000.0
INV70070,S_NEW_S4511,C15290,PY,2025-01-22,10000.0
INV24479,S4667,C15810,BM,2025-01-22,400.0
INV24846,S4740,C16048,BM,2025-01-22,384.0
INV70685,S_NEW_S4855,C16426,PM,2025-01-22,1000.0
INV25518,S4867,C16474,PM,2025-01-22,1000.0
INV26003,S4968,C16803,BM,2025-01-22,400.0
INV26398,S5047,C17056,BM,2025-01-22,400.0
INV29744,S5676,C19052,BM,2025-01-22,388.0
INV72105,S_NEW_S5697,C19133,PM,2025-01-22,1000.0
INV72450,S_NEW_S5854,C19658,PM,2025-01-22,1000.0
INV72472,S_NEW_S5858,C19667,PY,2025-01-22,10000.0
INV31550,S6040,C20257,BM,2025-01-22,400.0
INV31679,S6062,C20347,PM,2025-01-22,1000.0
INV72964,S_NEW_S6133,C20568,PM,2025-01-22,1000.0
INV62613,S_NEW_S633,C2103,PM,2025-01-22,1000.0
INV33473,S6394,C21451,PM,2025-01-22,1000.0
INV73664,S_NEW_S6556,C22002,PM,2025-01-22,1000.0
INV35323,S6764,C22659,PM,2025-01-22,1000.0
INV74273,S_NEW_S6935,C23207,PY,2025-01-22,10000.0
INV74752,S_NEW_S7173,C24020,PM,2025-01-22,1000.0
INV37895,S7262,C24275,PM,2025-01-22,1000.0
INV38498,S7367,C24585,BM,2025-01-22,400.0
INV38526,S7373,C24620,PM,2025-01-22,940.0
INV75641,S_NEW_S7585,C25254,PY,2025-01-22,10000.0
INV39626,S7588,C25279,BM,2025-01-22,400.0
INV39644,S7591,C25292,BM,2025-01-22,400.0
INV75939,S_NEW_S7748,C25848,PY,2025-01-22,10000.0
INV76053,S_NEW_S7892,C26360,PY,2025-01-22,10000.0
INV41724,S8013,C26750,BM,2025-01-22,400.0
INV76431,S_NEW_S8161,C27278,PM,2025-01-22,1000.0
INV42515,S8188,C27369,BM,2025-01-22,400.0
INV42708,S8226,C27477,BM,2025-01-22,400.0
INV76603,S_NEW_S8258,C27580,PM,2025-01-22,1000.0
INV76677,S_NEW_S8326,C27830,PM,2025-01-22,1000.0
INV43686,S8406,C28089,PM,2025-01-22,1000.0
INV44060,S8486,C28366,BM,2025-01-22,400.0
INV44127,S8503,C28417,BM,2025-01-22,400.0
INV77130,S_NEW_S8647,C28847,PY,2025-01-22,10000.0
INV45613,S8809,C29398,PM,2025-01-22,1000.0
INV77599,S_NEW_S8824,C29464,PM,2025-01-22,1000.0
INV47551,S9183,C30631,BM,2025-01-22,400.0
INV78249,S_NEW_S9203,C30703,PY,2025-01-22,10000.0
