contract_id,quote_id,customer_id,plan_id,billing_type,contract_start_date,final_price,discount_percent,discount_end_date,contract_status,version,contract_end_date,parent_contract_id
CT11088,Q37090,C37090,PY,Yearly,2024-02-12,8600.0,14,2024-03-11 00:00:00,Active,1,,
CT11089,Q37092,C37092,BM,Monthly,2024-02-28,364.0,9,2024-03-28 00:00:00,Active,1,,
CT11090,Q37097,C37097,PY,Yearly,2024-01-27,9300.0,7,2024-02-25 00:00:00,Active,1,,
CT11091,Q37099,C37099,BY,Yearly,2024-01-06,3840.0,4,2024-02-01 00:00:00,Active,1,,
CT11092,Q37100,C37100,PM,Monthly,2024-02-01,910.0,9,2024-02-27 00:00:00,Terminated,1,2024-11-01 00:00:00,
CT11093,Q37108,C37108,PM,Monthly,2024-01-24,890.0,11,2024-02-21 00:00:00,Active,1,,
CT11094,Q37113,C37113,PY,Yearly,2024-03-04,8500.0,15,,Active,1,,
CT11095,Q37119,C37119,PY,Yearly,2024-01-15,8900.0,11,,Active,1,,
CT11096,Q37121,C37121,BM,Monthly,2024-01-16,384.0,4,2024-02-13 00:00:00,Active,1,,
CT11097,Q37127,C37127,BM,Monthly,2024-03-03,360.0,10,,Active,1,,
CT11098,Q37129,C37129,BM,Monthly,2024-02-08,396.0,1,2024-03-06 00:00:00,Terminated,1,2024-10-08 00:00:00,
CT11099,Q37130,C37130,PY,Yearly,2024-01-20,9300.0,7,2024-02-15 00:00:00,Active,1,,
CT11100,Q37131,C37131,BY,Yearly,2024-02-10,3800.0,5,2024-03-09 00:00:00,Active,1,,
CT11101,Q37132,C37132,BY,Yearly,2024-01-23,3640.0,9,2024-02-19 00:00:00,Active,1,,
CT11102,Q37133,C37133,BM,Monthly,2024-01-28,368.0,8,2024-02-24 00:00:00,Terminated,1,2024-05-28 00:00:00,
CT11103,Q37135,C37135,PY,Yearly,2024-01-28,9500.0,5,2024-02-25 00:00:00,Active,1,,
CT11104,Q37143,C37143,BM,Monthly,2024-02-27,376.0,6,2024-03-27 00:00:00,Terminated,1,2024-04-27 00:00:00,
CT11105,Q37146,C37146,PM,Monthly,2024-01-07,880.0,12,2024-02-05 00:00:00,Active,1,,
CT11106,Q37148,C37148,BY,Yearly,2024-01-15,3760.0,6,2024-02-13 00:00:00,Active,1,,
CT11107,Q37150,C37150,PY,Yearly,2024-02-08,8700.0,13,2024-03-05 00:00:00,Active,1,,
CT11108,Q37151,C37151,BM,Monthly,2024-01-03,360.0,10,2024-02-01 00:00:00,Active,1,,
CT11109,Q37152,C37152,BM,Monthly,2024-02-23,360.0,10,2024-03-21 00:00:00,Active,1,,
CT11110,Q37154,C37154,BY,Yearly,2024-02-06,3800.0,5,2024-03-05 00:00:00,Active,1,,
CT11111,Q37157,C37157,BY,Yearly,2024-01-12,3640.0,9,,Active,1,,
CT11112,Q37159,C37159,BM,Monthly,2024-02-02,360.0,10,2024-03-01 00:00:00,Terminated,1,2024-11-02 00:00:00,
CT11113,Q37161,C37161,BM,Monthly,2024-02-01,360.0,10,2024-02-27 00:00:00,Active,1,,
CT11114,Q37164,C37164,BM,Monthly,2024-02-08,380.0,5,2024-03-07 00:00:00,Active,1,,
CT11115,Q37165,C37165,BY,Yearly,2024-03-02,3880.0,3,2024-03-29 00:00:00,Active,1,,
CT11116,Q37166,C37166,PY,Yearly,2024-02-29,9000.0,10,2024-03-29 00:00:00,Active,1,,
CT11117,Q37167,C37167,BM,Monthly,2024-01-26,380.0,5,2024-02-23 00:00:00,Active,1,,
CT11118,Q37168,C37168,PY,Yearly,2024-02-06,9200.0,8,2024-03-05 00:00:00,Active,1,,
CT11119,Q37174,C37174,PY,Yearly,2024-03-01,8500.0,15,2024-03-30 00:00:00,Active,1,,
CT11120,Q37176,C37176,PY,Yearly,2024-02-22,9300.0,7,,Active,1,,
CT11121,Q37179,C37179,PY,Yearly,2024-02-16,9200.0,8,2024-03-16 00:00:00,Active,1,,
CT11122,Q37194,C37194,BM,Monthly,2024-01-25,392.0,2,2024-02-23 00:00:00,Active,1,,
CT11123,Q37200,C37200,BY,Yearly,2024-01-08,3719.9999999999995,7,2024-02-05 00:00:00,Active,1,,
CT11124,Q37201,C37201,BM,Monthly,2024-02-18,376.0,6,2024-03-17 00:00:00,Terminated,1,2024-06-18 00:00:00,
CT11125,Q37207,C37207,PY,Yearly,2024-02-10,9500.0,5,2024-03-10 00:00:00,Active,1,,
CT11126,Q37214,C37214,BY,Yearly,2024-02-20,3600.0,10,2024-03-17 00:00:00,Active,1,,
CT11127,Q37215,C37215,BY,Yearly,2024-02-24,3960.0,1,2024-03-24 00:00:00,Active,1,,
CT11128,Q37217,C37217,BY,Yearly,2024-01-12,3760.0,6,2024-02-10 00:00:00,Active,1,,
CT11129,Q37218,C37218,BM,Monthly,2024-02-09,364.0,9,2024-03-09 00:00:00,Terminated,1,2024-10-09 00:00:00,
CT11130,Q37222,C37222,BY,Yearly,2024-03-04,3600.0,10,2024-03-30 00:00:00,Active,1,,
CT11131,Q37229,C37229,PY,Yearly,2024-01-10,9300.0,7,2024-02-06 00:00:00,Active,1,,
CT11132,Q37230,C37230,PM,Monthly,2024-02-18,1000.0,0,2024-03-16 00:00:00,Active,1,,
CT11133,Q37231,C37231,BM,Monthly,2024-02-20,360.0,10,2024-03-17 00:00:00,Active,1,,
CT11134,Q37232,C37232,BM,Monthly,2024-01-09,360.0,10,2024-02-04 00:00:00,Active,1,,
CT11135,Q37237,C37237,PM,Monthly,2024-02-26,920.0,8,2024-03-24 00:00:00,Active,1,,
CT11136,Q37239,C37239,PY,Yearly,2024-01-02,9200.0,8,2024-01-31 00:00:00,Active,1,,
CT11137,Q37242,C37242,PY,Yearly,2024-01-21,9300.0,7,2024-02-19 00:00:00,Active,1,,
CT11138,Q37246,C37246,BY,Yearly,2024-01-12,3920.0,2,2024-02-08 00:00:00,Active,1,,
CT11139,Q37248,C37248,BM,Monthly,2024-01-14,384.0,4,2024-02-09 00:00:00,Terminated,1,2024-10-14 00:00:00,
CT11140,Q37258,C37258,PM,Monthly,2024-01-17,910.0,9,,Active,1,,
CT11141,Q37262,C37262,BY,Yearly,2024-01-07,3600.0,10,2024-02-03 00:00:00,Active,1,,
CT11142,Q37265,C37265,BY,Yearly,2024-01-05,3719.9999999999995,7,2024-01-31 00:00:00,Active,1,,
CT11143,Q37267,C37267,PM,Monthly,2024-02-25,990.0,1,,Active,1,,
CT11144,Q37268,C37268,PY,Yearly,2024-01-04,9700.0,3,2024-02-01 00:00:00,Active,1,,
CT11145,Q37271,C37271,BM,Monthly,2024-01-29,376.0,6,2024-02-26 00:00:00,Active,1,,
CT11146,Q37272,C37272,PM,Monthly,2024-01-21,910.0,9,2024-02-17 00:00:00,Active,1,,
CT11147,Q37273,C37273,BY,Yearly,2024-02-14,3800.0,5,2024-03-12 00:00:00,Active,1,,
CT11148,Q37276,C37276,BM,Monthly,2024-02-05,364.0,9,2024-03-03 00:00:00,Terminated,1,2024-05-05 00:00:00,
CT11149,Q37280,C37280,PM,Monthly,2024-01-19,890.0,11,2024-02-17 00:00:00,Active,1,,
CT11150,Q37283,C37283,BM,Monthly,2024-02-14,380.0,5,,Terminated,1,2024-04-14 00:00:00,
CT11151,Q37288,C37288,PM,Monthly,2024-01-13,990.0,1,2024-02-08 00:00:00,Active,1,,
CT11152,Q37292,C37292,PM,Monthly,2024-02-04,950.0,5,2024-03-04 00:00:00,Active,1,,
CT11153,Q37293,C37293,BM,Monthly,2024-01-08,360.0,10,2024-02-06 00:00:00,Active,1,,
CT11154,Q37306,C37306,BY,Yearly,2024-01-22,3880.0,3,2024-02-18 00:00:00,Active,1,,
CT11155,Q37307,C37307,BM,Monthly,2024-02-08,388.0,3,2024-03-06 00:00:00,Terminated,1,2024-05-08 00:00:00,
CT11156,Q37308,C37308,BY,Yearly,2024-02-23,3600.0,10,2024-03-20 00:00:00,Active,1,,
CT11157,Q37309,C37309,BY,Yearly,2024-02-15,3800.0,5,2024-03-15 00:00:00,Active,1,,
CT11158,Q37310,C37310,BM,Monthly,2024-01-26,360.0,10,2024-02-21 00:00:00,Active,1,,
CT11159,Q37323,C37323,PM,Monthly,2024-02-08,860.0,14,2024-03-05 00:00:00,Active,1,,
CT11160,Q37324,C37324,PM,Monthly,2024-02-18,890.0,11,2024-03-18 00:00:00,Terminated,1,2024-07-18 00:00:00,
CT11161,Q37327,C37327,PM,Monthly,2024-01-28,929.9999999999999,7,2024-02-24 00:00:00,Active,1,,
CT11162,Q37328,C37328,BM,Monthly,2024-01-12,384.0,4,2024-02-08 00:00:00,Terminated,1,2024-10-12 00:00:00,
CT11163,Q37335,C37335,BM,Monthly,2024-01-08,360.0,10,2024-02-04 00:00:00,Terminated,1,2024-04-08 00:00:00,
CT11164,Q37336,C37336,PM,Monthly,2024-03-04,750.0,25,,Active,1,,
CT11165,Q37337,C37337,BY,Yearly,2024-02-20,3760.0,6,2024-03-17 00:00:00,Active,1,,
CT11166,Q37343,C37343,PM,Monthly,2024-02-16,950.0,5,2024-03-15 00:00:00,Terminated,1,2024-07-16 00:00:00,
CT11167,Q37344,C37344,PY,Yearly,2024-01-11,8700.0,13,2024-02-06 00:00:00,Active,1,,
CT11168,Q37348,C37348,PM,Monthly,2024-02-06,1000.0,0,2024-03-03 00:00:00,Active,1,,
CT11169,Q37349,C37349,BM,Monthly,2024-02-24,384.0,4,2024-03-24 00:00:00,Active,1,,
CT11170,Q37354,C37354,BY,Yearly,2024-02-01,3880.0,3,2024-02-29 00:00:00,Active,1,,
CT11171,Q37357,C37357,PY,Yearly,2024-02-21,9200.0,8,2024-03-18 00:00:00,Active,1,,
CT11172,Q37359,C37359,BM,Monthly,2024-02-18,380.0,5,2024-03-15 00:00:00,Terminated,1,2024-08-18 00:00:00,
CT11173,Q37361,C37361,BM,Monthly,2024-02-23,396.0,1,2024-03-23 00:00:00,Active,1,,
CT11174,Q37366,C37366,BY,Yearly,2024-01-21,3680.0,8,2024-02-16 00:00:00,Active,1,,
CT11175,Q37369,C37369,BM,Monthly,2024-01-14,396.0,1,2024-02-10 00:00:00,Active,1,,
CT11176,Q37381,C37381,PY,Yearly,2024-02-04,9700.0,3,2024-03-02 00:00:00,Active,1,,
CT11177,Q37383,C37383,BY,Yearly,2024-02-05,3600.0,10,2024-03-05 00:00:00,Active,1,,
CT11178,Q37388,C37388,PM,Monthly,2024-01-12,900.0,10,,Active,1,,
CT11179,Q37389,C37389,PM,Monthly,2024-03-01,760.0,24,,Active,1,,
CT11180,Q37398,C37398,BY,Yearly,2024-01-23,3600.0,10,2024-02-18 00:00:00,Active,1,,
CT11181,Q37402,C37402,PM,Monthly,2024-02-11,910.0,9,2024-03-11 00:00:00,Active,1,,
CT11182,Q37404,C37404,PM,Monthly,2024-02-24,1000.0,0,2024-03-21 00:00:00,Active,1,,
CT11183,Q37409,C37409,PM,Monthly,2024-01-10,940.0,6,2024-02-05 00:00:00,Active,1,,
CT11184,Q37413,C37413,BY,Yearly,2024-02-12,3800.0,5,2024-03-10 00:00:00,Active,1,,
CT11185,Q37415,C37415,BM,Monthly,2024-01-17,360.0,10,2024-02-13 00:00:00,Terminated,1,2024-05-17 00:00:00,
CT11186,Q37417,C37417,BM,Monthly,2024-01-23,384.0,4,2024-02-20 00:00:00,Terminated,1,2024-08-23 00:00:00,
CT11187,Q37426,C37426,BM,Monthly,2024-02-27,380.0,5,2024-03-27 00:00:00,Terminated,1,2024-05-27 00:00:00,
CT11188,Q37431,C37431,BY,Yearly,2024-03-01,3600.0,10,2024-03-29 00:00:00,Active,1,,
CT11189,Q37434,C37434,BY,Yearly,2024-01-25,3800.0,5,2024-02-21 00:00:00,Active,1,,
CT11190,Q37437,C37437,PM,Monthly,2024-01-29,940.0,6,2024-02-24 00:00:00,Active,1,,
CT11191,Q37442,C37442,PY,Yearly,2024-01-26,9500.0,5,2024-02-24 00:00:00,Active,1,,
CT11192,Q37445,C37445,BY,Yearly,2024-02-02,3600.0,10,2024-03-02 00:00:00,Active,1,,
CT11193,Q37446,C37446,BM,Monthly,2024-02-03,360.0,10,2024-02-29 00:00:00,Active,1,,
CT11194,Q37456,C37456,BM,Monthly,2024-01-05,400.0,0,2024-02-02 00:00:00,Active,1,,
CT11195,Q37457,C37457,BM,Monthly,2024-02-08,392.0,2,2024-03-07 00:00:00,Active,1,,
CT11196,Q37462,C37462,PM,Monthly,2024-02-12,990.0,1,2024-03-12 00:00:00,Active,1,,
CT11197,Q37476,C37476,PM,Monthly,2024-02-10,920.0,8,2024-03-10 00:00:00,Active,1,,
CT11198,Q37480,C37480,PM,Monthly,2024-02-23,970.0,3,,Active,1,,
CT11199,Q37482,C37482,PY,Yearly,2024-01-30,9900.0,1,2024-02-27 00:00:00,Active,1,,
CT11200,Q37485,C37485,PY,Yearly,2024-01-18,8800.0,12,2024-02-13 00:00:00,Active,1,,
CT11201,Q37486,C37486,BM,Monthly,2024-02-27,400.0,0,2024-03-25 00:00:00,Active,1,,
CT11202,Q37489,C37489,BM,Monthly,2024-01-23,384.0,4,2024-02-19 00:00:00,Terminated,1,2024-09-23 00:00:00,
CT11203,Q37494,C37494,PM,Monthly,2024-03-01,929.9999999999999,7,2024-03-27 00:00:00,Terminated,1,2024-12-01 00:00:00,
CT11204,Q37499,C37499,BM,Monthly,2024-01-24,384.0,4,,Active,1,,
CT11205,Q37501,C37501,PY,Yearly,2024-02-22,8600.0,14,2024-03-22 00:00:00,Active,1,,
CT11206,Q37502,C37502,PY,Yearly,2024-01-04,9900.0,1,2024-02-02 00:00:00,Active,1,,
CT11207,Q37503,C37503,BM,Monthly,2024-01-14,384.0,4,2024-02-12 00:00:00,Active,1,,
CT11208,Q37507,C37507,PY,Yearly,2024-02-07,8700.0,13,2024-03-04 00:00:00,Active,1,,
CT11209,Q37510,C37510,BM,Monthly,2024-02-08,400.0,0,2024-03-08 00:00:00,Active,1,,
CT11210,Q37511,C37511,PM,Monthly,2024-01-12,880.0,12,2024-02-07 00:00:00,Active,1,,
CT11211,Q37514,C37514,BY,Yearly,2024-01-12,3600.0,10,2024-02-10 00:00:00,Active,1,,
CT11212,Q37515,C37515,BY,Yearly,2024-02-21,3600.0,10,2024-03-20 00:00:00,Active,1,,
CT11213,Q37517,C37517,BY,Yearly,2024-01-08,3760.0,6,2024-02-05 00:00:00,Active,1,,
CT11214,Q37519,C37519,PM,Monthly,2024-01-16,920.0,8,2024-02-14 00:00:00,Terminated,1,2024-04-16 00:00:00,
CT11215,Q37520,C37520,PY,Yearly,2024-01-14,8900.0,11,2024-02-10 00:00:00,Active,1,,
CT11216,Q37521,C37521,PY,Yearly,2024-01-29,9200.0,8,2024-02-26 00:00:00,Active,1,,
CT11217,Q37522,C37522,BM,Monthly,2024-01-18,388.0,3,2024-02-14 00:00:00,Terminated,1,2024-05-18 00:00:00,
CT11218,Q37524,C37524,BM,Monthly,2024-02-08,360.0,10,2024-03-08 00:00:00,Terminated,1,2024-05-08 00:00:00,
CT11219,Q37527,C37527,PM,Monthly,2024-02-16,960.0,4,2024-03-15 00:00:00,Terminated,1,2024-07-16 00:00:00,
CT11220,Q37528,C37528,BY,Yearly,2024-01-12,3600.0,10,2024-02-09 00:00:00,Active,1,,
CT11221,Q37535,C37535,BM,Monthly,2024-01-24,376.0,6,2024-02-19 00:00:00,Terminated,1,2024-06-24 00:00:00,
CT11222,Q37537,C37537,BY,Yearly,2024-01-06,3800.0,5,2024-02-01 00:00:00,Active,1,,
CT11223,Q37539,C37539,BY,Yearly,2024-01-16,3600.0,10,2024-02-11 00:00:00,Active,1,,
CT11224,Q37540,C37540,BM,Monthly,2024-02-11,360.0,10,2024-03-08 00:00:00,Active,1,,
CT11225,Q37541,C37541,BY,Yearly,2024-02-01,4000.0,0,2024-02-29 00:00:00,Active,1,,
CT11226,Q37542,C37542,PM,Monthly,2024-02-19,1000.0,0,2024-03-17 00:00:00,Active,1,,
CT11227,Q37546,C37546,PY,Yearly,2024-01-11,9200.0,8,2024-02-06 00:00:00,Active,1,,
CT11228,Q37554,C37554,BY,Yearly,2024-02-24,3600.0,10,2024-03-21 00:00:00,Active,1,,
CT11229,Q37555,C37555,PY,Yearly,2024-01-16,8700.0,13,2024-02-11 00:00:00,Active,1,,
CT11230,Q37558,C37558,PY,Yearly,2024-01-03,9400.0,6,2024-02-01 00:00:00,Active,1,,
CT11231,Q37560,C37560,PM,Monthly,2024-01-16,950.0,5,2024-02-13 00:00:00,Active,1,,
CT11232,Q37562,C37562,BM,Monthly,2024-01-24,392.0,2,2024-02-19 00:00:00,Active,1,,
CT11233,Q37571,C37571,PY,Yearly,2024-01-12,9300.0,7,2024-02-08 00:00:00,Active,1,,
CT11234,Q37572,C37572,BY,Yearly,2024-01-06,3840.0,4,2024-02-02 00:00:00,Active,1,,
CT11235,Q37576,C37576,PY,Yearly,2024-02-26,9900.0,1,2024-03-24 00:00:00,Active,1,,
CT11236,Q37577,C37577,BY,Yearly,2024-02-02,3719.9999999999995,7,2024-02-29 00:00:00,Active,1,,
CT11237,Q37578,C37578,PM,Monthly,2024-02-10,890.0,11,,Active,1,,
CT11238,Q37581,C37581,PM,Monthly,2024-01-11,920.0,8,2024-02-08 00:00:00,Active,1,,
CT11239,Q37582,C37582,PY,Yearly,2024-01-11,8900.0,11,2024-02-07 00:00:00,Active,1,,
CT11240,Q37586,C37586,PY,Yearly,2024-01-27,9500.0,5,,Active,1,,
CT11241,Q37589,C37589,PM,Monthly,2024-01-18,920.0,8,2024-02-13 00:00:00,Active,1,,
CT11242,Q37591,C37591,PY,Yearly,2024-01-17,9300.0,7,2024-02-15 00:00:00,Active,1,,
CT11243,Q37593,C37593,BM,Monthly,2024-02-21,392.0,2,2024-03-19 00:00:00,Active,1,,
CT11244,Q37598,C37598,PY,Yearly,2024-01-28,9300.0,7,2024-02-26 00:00:00,Active,1,,
CT11245,Q37600,C37600,PM,Monthly,2024-01-10,960.0,4,2024-02-06 00:00:00,Terminated,1,2024-03-10 00:00:00,
CT11246,Q37603,C37603,PM,Monthly,2024-02-05,929.9999999999999,7,2024-03-04 00:00:00,Active,1,,
CT11247,Q37604,C37604,BY,Yearly,2024-02-10,3600.0,10,2024-03-09 00:00:00,Active,1,,
CT11248,Q37605,C37605,PM,Monthly,2024-01-22,940.0,6,2024-02-18 00:00:00,Active,1,,
CT11249,Q37607,C37607,BY,Yearly,2024-02-01,3600.0,10,2024-02-29 00:00:00,Active,1,,
CT11250,Q37608,C37608,PM,Monthly,2024-01-31,890.0,11,2024-02-27 00:00:00,Active,1,,
CT11251,Q37609,C37609,PY,Yearly,2024-01-14,8700.0,13,,Active,1,,
CT11252,Q37610,C37610,BY,Yearly,2024-01-17,3719.9999999999995,7,2024-02-14 00:00:00,Active,1,,
CT11253,Q37615,C37615,PY,Yearly,2024-03-01,9900.0,1,2024-03-28 00:00:00,Active,1,,
CT11254,Q37616,C37616,PM,Monthly,2024-02-07,880.0,12,2024-03-06 00:00:00,Active,1,,
CT11255,Q37623,C37623,BM,Monthly,2024-02-17,360.0,10,2024-03-17 00:00:00,Terminated,1,2024-07-17 00:00:00,
CT11256,Q37624,C37624,BM,Monthly,2024-02-06,380.0,5,2024-03-06 00:00:00,Terminated,1,2024-04-06 00:00:00,
CT11257,Q37626,C37626,PY,Yearly,2024-01-06,8700.0,13,2024-02-01 00:00:00,Active,1,,
CT11258,Q37627,C37627,PY,Yearly,2024-01-25,8800.0,12,,Active,1,,
CT11259,Q37628,C37628,PM,Monthly,2024-02-12,860.0,14,,Terminated,1,2024-11-12 00:00:00,
CT11260,Q37629,C37629,BY,Yearly,2024-02-01,3800.0,5,2024-02-28 00:00:00,Active,1,,
CT11261,Q37632,C37632,PY,Yearly,2024-02-08,9900.0,1,2024-03-08 00:00:00,Active,1,,
CT11262,Q37633,C37633,BY,Yearly,2024-02-19,3880.0,3,2024-03-17 00:00:00,Active,1,,
CT11263,Q37637,C37637,PY,Yearly,2024-02-05,8900.0,11,2024-03-05 00:00:00,Active,1,,
CT11264,Q37647,C37647,BY,Yearly,2024-02-29,3719.9999999999995,7,,Active,1,,
CT11265,Q37649,C37649,PM,Monthly,2024-01-06,929.9999999999999,7,2024-02-04 00:00:00,Terminated,1,2024-03-06 00:00:00,
CT11266,Q37652,C37652,PM,Monthly,2024-01-12,990.0,1,2024-02-10 00:00:00,Active,1,,
CT11267,Q37656,C37656,BM,Monthly,2024-02-27,380.0,5,2024-03-25 00:00:00,Terminated,1,2024-07-27 00:00:00,
CT11268,Q37660,C37660,BM,Monthly,2024-01-08,384.0,4,2024-02-03 00:00:00,Active,1,,
CT11269,Q37664,C37664,PM,Monthly,2024-02-20,940.0,6,2024-03-19 00:00:00,Active,1,,
CT11270,Q37665,C37665,BY,Yearly,2024-01-13,3719.9999999999995,7,,Active,1,,
CT11271,Q37667,C37667,BM,Monthly,2024-02-24,360.0,10,2024-03-21 00:00:00,Terminated,1,2024-07-24 00:00:00,
CT11272,Q37670,C37670,PM,Monthly,2024-01-23,920.0,8,2024-02-20 00:00:00,Terminated,1,2024-08-23 00:00:00,
CT11273,Q37671,C37671,BM,Monthly,2024-02-14,368.0,8,2024-03-13 00:00:00,Active,1,,
CT11274,Q37676,C37676,PY,Yearly,2024-02-25,9000.0,10,2024-03-23 00:00:00,Active,1,,
CT11275,Q37681,C37681,PY,Yearly,2024-02-13,9800.0,2,2024-03-13 00:00:00,Active,1,,
CT11276,Q37683,C37683,PY,Yearly,2024-02-06,9200.0,8,2024-03-06 00:00:00,Active,1,,
CT11277,Q37684,C37684,PM,Monthly,2024-01-31,929.9999999999999,7,2024-02-27 00:00:00,Active,1,,
CT11278,Q37686,C37686,BY,Yearly,2024-01-05,3719.9999999999995,7,2024-02-02 00:00:00,Active,1,,
CT11279,Q37688,C37688,BY,Yearly,2024-02-08,3960.0,1,2024-03-06 00:00:00,Active,1,,
CT11280,Q37690,C37690,BM,Monthly,2024-01-13,380.0,5,2024-02-11 00:00:00,Terminated,1,2024-06-13 00:00:00,
CT11281,Q37694,C37694,BM,Monthly,2024-01-18,380.0,5,,Active,1,,
CT11282,Q37695,C37695,PY,Yearly,2024-01-25,9300.0,7,2024-02-20 00:00:00,Active,1,,
CT11283,Q37698,C37698,PY,Yearly,2024-01-28,9300.0,7,2024-02-25 00:00:00,Active,1,,
CT11284,Q37702,C37702,PY,Yearly,2024-03-02,8500.0,15,,Active,1,,
CT11285,Q37707,C37707,BY,Yearly,2024-02-02,3600.0,10,2024-02-28 00:00:00,Active,1,,
CT11286,Q37714,C37714,BY,Yearly,2024-01-03,3760.0,6,2024-02-01 00:00:00,Active,1,,
CT11287,Q37718,C37718,BY,Yearly,2024-01-09,3680.0,8,2024-02-04 00:00:00,Active,1,,
CT11288,Q37720,C37720,BM,Monthly,2024-02-29,364.0,9,2024-03-28 00:00:00,Active,1,,
CT11289,Q37726,C37726,PM,Monthly,2024-02-29,860.0,14,2024-03-28 00:00:00,Active,1,,
CT11290,Q37728,C37728,BM,Monthly,2024-01-21,376.0,6,,Terminated,1,2024-07-21 00:00:00,
CT11291,Q37729,C37729,PY,Yearly,2024-02-19,9200.0,8,2024-03-19 00:00:00,Active,1,,
CT11292,Q37737,C37737,BM,Monthly,2024-02-27,396.0,1,2024-03-25 00:00:00,Active,1,,
CT11293,Q37740,C37740,PY,Yearly,2024-02-04,9200.0,8,2024-03-04 00:00:00,Active,1,,
CT11294,Q37741,C37741,PM,Monthly,2024-01-30,860.0,14,2024-02-28 00:00:00,Terminated,1,2024-05-30 00:00:00,
CT11295,Q37742,C37742,BY,Yearly,2024-02-22,3840.0,4,2024-03-19 00:00:00,Active,1,,
CT11296,Q37743,C37743,PM,Monthly,2024-01-22,980.0,2,2024-02-20 00:00:00,Active,1,,
CT11297,Q37746,C37746,PM,Monthly,2024-01-09,1000.0,0,2024-02-04 00:00:00,Active,1,,
CT11298,Q37749,C37749,PY,Yearly,2024-01-04,9800.0,2,2024-02-02 00:00:00,Active,1,,
CT11299,Q37752,C37752,BM,Monthly,2024-01-16,384.0,4,2024-02-11 00:00:00,Active,1,,
CT11300,Q37753,C37753,BY,Yearly,2024-01-26,3600.0,10,2024-02-22 00:00:00,Active,1,,
CT11301,Q37756,C37756,PM,Monthly,2024-01-20,870.0,13,2024-02-15 00:00:00,Terminated,1,2024-06-20 00:00:00,
CT11302,Q37763,C37763,BY,Yearly,2024-01-19,3600.0,10,2024-02-16 00:00:00,Active,1,,
CT11303,Q37769,C37769,PM,Monthly,2024-02-26,920.0,8,,Active,1,,
CT11304,Q37774,C37774,BM,Monthly,2024-02-20,372.0,7,2024-03-17 00:00:00,Active,1,,
CT11305,Q37779,C37779,PM,Monthly,2024-02-05,990.0,1,2024-03-03 00:00:00,Active,1,,
CT11306,Q37780,C37780,PM,Monthly,2024-01-14,980.0,2,,Active,1,,
CT11307,Q37782,C37782,PM,Monthly,2024-01-22,910.0,9,2024-02-18 00:00:00,Active,1,,
CT11308,Q37786,C37786,PM,Monthly,2024-01-08,890.0,11,2024-02-03 00:00:00,Active,1,,
CT11309,Q37787,C37787,BY,Yearly,2024-02-08,3840.0,4,2024-03-07 00:00:00,Active,1,,
CT11310,Q37791,C37791,PY,Yearly,2024-01-13,9200.0,8,2024-02-09 00:00:00,Active,1,,
CT11311,Q37795,C37795,BY,Yearly,2024-01-03,3760.0,6,2024-02-01 00:00:00,Active,1,,
CT11312,Q37796,C37796,PY,Yearly,2024-01-06,8600.0,14,2024-02-02 00:00:00,Active,1,,
CT11313,Q37806,C37806,BM,Monthly,2024-02-01,368.0,8,2024-02-29 00:00:00,Active,1,,
CT11314,Q37811,C37811,BY,Yearly,2024-02-02,3920.0,2,2024-02-28 00:00:00,Active,1,,
CT11315,Q37813,C37813,BY,Yearly,2024-01-31,4000.0,0,2024-02-27 00:00:00,Active,1,,
CT11316,Q37814,C37814,BY,Yearly,2024-02-24,3880.0,3,2024-03-23 00:00:00,Active,1,,
CT11317,Q37819,C37819,BM,Monthly,2024-02-19,360.0,10,,Active,1,,
CT11318,Q37820,C37820,BY,Yearly,2024-02-21,3760.0,6,2024-03-21 00:00:00,Active,1,,
CT11319,Q37825,C37825,PM,Monthly,2024-01-26,910.0,9,2024-02-23 00:00:00,Active,1,,
CT11320,Q37827,C37827,PM,Monthly,2024-01-29,950.0,5,2024-02-27 00:00:00,Active,1,,
CT11321,Q37830,C37830,BY,Yearly,2024-02-29,3800.0,5,2024-03-26 00:00:00,Active,1,,
CT11322,Q37833,C37833,BY,Yearly,2024-02-21,3800.0,5,2024-03-20 00:00:00,Active,1,,
CT11323,Q37840,C37840,BY,Yearly,2024-01-23,3680.0,8,2024-02-21 00:00:00,Active,1,,
CT11324,Q37841,C37841,BY,Yearly,2024-01-21,3920.0,2,2024-02-19 00:00:00,Active,1,,
CT11325,Q37842,C37842,PM,Monthly,2024-01-03,940.0,6,2024-02-01 00:00:00,Active,1,,
CT11326,Q37843,C37843,PY,Yearly,2024-02-12,9800.0,2,2024-03-11 00:00:00,Active,1,,
CT11327,Q37846,C37846,BM,Monthly,2024-01-19,360.0,10,2024-02-17 00:00:00,Active,1,,
CT11328,Q37847,C37847,PM,Monthly,2024-01-06,860.0,14,2024-02-04 00:00:00,Terminated,1,2024-05-06 00:00:00,
CT11329,Q37866,C37866,PY,Yearly,2024-02-19,9600.0,4,2024-03-18 00:00:00,Active,1,,
CT11330,Q37867,C37867,PY,Yearly,2024-01-10,8600.0,14,2024-02-05 00:00:00,Active,1,,
CT11331,Q37873,C37873,PM,Monthly,2024-01-21,870.0,13,2024-02-18 00:00:00,Active,1,,
CT11332,Q37874,C37874,PM,Monthly,2024-01-13,1000.0,0,2024-02-09 00:00:00,Active,1,,
