payment_id,invoice_id,customer_id,payment_date,amount_paid,payment_status
PAY77377,INV79698,C33039,2025-04-09,10000.0,Paid
PAY77378,INV79830,C33292,2025-04-02,10000.0,Paid
PAY77379,INV79846,C33308,2025-04-05,1000.0,Paid
PAY77380,INV63359,C3415,2025-04-04,1000.0,Paid
PAY77381,INV81114,C36490,2025-04-05,10000.0,Paid
PAY77382,INV81260,C36726,2025-04-11,1000.0,Paid
PAY77383,INV64925,C6221,2025-04-02,1000.0,Paid
PAY77384,INV65440,C7030,2025-04-04,10000.0,Paid
PAY77385,INV66333,C8685,2025-04-26,10000.0,Late
PAY77386,INV66593,C9196,,0.0,Failed
PAY77387,INV66750,C9463,2025-04-04,10000.0,Paid
PAY77388,INV67055,C10025,2025-04-15,1000.0,Late
PAY77389,INV67091,C10073,2025-04-20,10000.0,Late
PAY77390,INV67844,C11528,2025-04-12,1000.0,Paid
PAY77391,INV67902,C11555,2025-04-10,1000.0,Paid
PAY77392,INV68933,C13394,2025-04-05,1000.0,Paid
PAY77393,INV69078,C13632,2025-04-18,762.03,Partial
PAY77394,INV69581,C14581,2025-04-11,1000.0,Paid
PAY77395,INV69775,C14927,2025-04-03,10000.0,Paid
PAY77396,INV62320,C1528,2025-04-07,1000.0,Paid
PAY77397,INV70174,C15401,2025-04-13,1000.0,Late
PAY77398,INV71095,C17386,2025-04-09,10000.0,Paid
PAY77399,INV71142,C17538,2025-04-05,1000.0,Paid
PAY77400,INV71287,C17852,,0.0,Failed
PAY77401,INV71470,C18105,2025-04-06,10000.0,Paid
PAY77402,INV71975,C18932,2025-04-12,7544.08,Partial
PAY77403,INV72090,C19124,2025-04-15,1000.0,Late
PAY77404,INV72247,C19317,2025-04-11,10000.0,Paid
PAY77405,INV72311,C19372,2025-04-12,10000.0,Paid
PAY77406,INV73390,C21463,2025-04-12,413.74,Partial
PAY77407,INV73819,C22335,2025-04-03,1000.0,Paid
PAY77408,INV62742,C2332,2025-04-11,10000.0,Paid
PAY77409,INV75412,C24952,2025-04-06,1000.0,Paid
PAY77410,INV75820,C25601,2025-04-12,1000.0,Paid
PAY77411,INV75971,C25933,2025-04-08,10000.0,Paid
PAY77412,INV76006,C26189,2025-04-14,1000.0,Late
PAY77413,INV76075,C26403,2025-04-08,1000.0,Paid
PAY77414,INV76699,C27878,2025-04-14,1000.0,Late
PAY77415,INV77337,C29031,2025-04-07,10000.0,Paid
PAY77416,INV77566,C29393,2025-04-08,1000.0,Paid
PAY77417,INV77717,C29745,2025-04-06,1000.0,Paid
PAY77418,INV77950,C30224,2025-04-10,1000.0,Paid
PAY77419,INV78174,C30573,2025-04-11,1000.0,Paid
PAY77420,INV79893,C33367,2025-04-08,10000.0,Paid
PAY77421,INV80458,C35123,2025-04-18,567.06,Partial
PAY77422,INV81473,C37100,2025-04-05,10000.0,Paid
PAY77423,INV81712,C37494,2025-04-11,10000.0,Paid
PAY77424,INV81910,C37741,2025-04-14,10000.0,Late
PAY77425,INV82314,C38621,2025-04-05,1000.0,Paid
PAY77426,INV82487,C38900,2025-04-06,10000.0,Paid
PAY77427,INV63892,C4334,2025-04-09,1000.0,Paid
PAY77428,INV65085,C6419,2025-04-20,10000.0,Late
PAY77429,INV65828,C7668,2025-04-07,1000.0,Paid
PAY77430,INV66246,C8520,2025-04-04,1000.0,Paid
PAY77431,INV67184,C10291,2025-04-16,1000.0,Late
PAY77432,INV67616,C11226,2025-04-20,4536.91,Partial
PAY77433,INV67688,C11386,2025-04-08,10000.0,Paid
PAY77434,INV69296,C14091,2025-04-13,1000.0,Paid
PAY77435,INV69345,C14159,2025-04-09,1000.0,Paid
PAY77436,INV69642,C14641,2025-04-13,10000.0,Paid
PAY77437,INV70497,C15981,2025-04-10,1000.0,Paid
PAY77438,INV71069,C17368,2025-04-07,1000.0,Paid
PAY77439,INV71645,C18499,2025-04-10,1000.0,Paid
PAY77440,INV62540,C1944,2025-04-06,10000.0,Paid
PAY77441,INV72547,C19755,2025-04-05,10000.0,Paid
PAY77442,INV73110,C20783,2025-04-15,1000.0,Late
PAY77443,INV73700,C22132,2025-05-02,10000.0,Late
PAY77444,INV73721,C22172,2025-04-06,1000.0,Paid
PAY77445,INV73938,C22497,2025-04-06,10000.0,Paid
PAY77446,INV74644,C23844,,0.0,Failed
PAY77447,INV74843,C24140,2025-04-26,10000.0,Late
PAY77448,INV74960,C24287,2025-04-11,1000.0,Paid
PAY77449,INV75334,C24893,,0.0,Failed
PAY77450,INV75500,C25035,2025-04-05,10000.0,Paid
PAY77451,INV76640,C27735,2025-04-12,10000.0,Paid
PAY77452,INV77177,C28870,2025-04-09,1000.0,Paid
PAY77453,INV77381,C29126,2025-04-08,10000.0,Paid
PAY77454,INV77659,C29655,2025-04-08,10000.0,Paid
PAY77455,INV79472,C32539,2025-04-20,3681.38,Partial
PAY77456,INV79541,C32658,2025-04-07,1000.0,Paid
PAY77457,INV79990,C33699,2025-04-07,10000.0,Paid
PAY77458,INV80430,C35108,2025-04-05,1000.0,Paid
PAY77459,INV80865,C35935,2025-04-08,10000.0,Paid
PAY77460,INV81154,C36577,2025-04-07,10000.0,Paid
PAY77461,INV64146,C5027,2025-04-12,1000.0,Paid
PAY77462,INV64269,C5153,2025-04-15,1000.0,Late
PAY77463,INV64603,C5595,2025-04-11,10000.0,Paid
PAY77464,INV64617,C5605,2025-04-12,10000.0,Paid
PAY77465,INV64662,C5660,,0.0,Failed
PAY77466,INV64715,C5807,2025-04-05,1000.0,Paid
PAY77467,INV65562,C7246,2025-04-09,1000.0,Paid
PAY77468,INV66677,C9358,2025-04-13,10000.0,Paid
PAY77469,INV66954,C9834,2025-04-13,1000.0,Paid
PAY77470,INV67120,C10197,2025-04-25,1000.0,Late
PAY77471,INV67301,C10576,2025-04-17,1000.0,Late
PAY77472,INV67421,C10761,2025-04-14,1000.0,Paid
PAY77473,INV67673,C11381,2025-04-10,10000.0,Paid
PAY77474,INV68275,C12078,2025-04-05,10000.0,Paid
PAY77475,INV68697,C12936,2025-04-19,10000.0,Late
PAY77476,INV69127,C13671,2025-04-11,10000.0,Paid
PAY77477,INV69275,C14031,2025-04-08,1000.0,Paid
PAY77478,INV69329,C14149,2025-04-06,10000.0,Paid
PAY77479,INV69442,C14303,2025-04-08,1000.0,Paid
PAY77480,INV69508,C14492,2025-04-12,10000.0,Paid
PAY77481,INV70842,C16734,2025-04-12,1000.0,Paid
PAY77482,INV62421,C1790,2025-04-06,10000.0,Paid
PAY77483,INV71516,C18211,2025-04-11,10000.0,Paid
PAY77484,INV71529,C18218,2025-05-02,1000.0,Late
PAY77485,INV72155,C19196,2025-04-11,10000.0,Paid
PAY77486,INV72752,C20305,2025-04-20,10000.0,Late
PAY77487,INV72978,C20574,2025-04-09,10000.0,Paid
PAY77488,INV73401,C21510,2025-04-05,1000.0,Paid
PAY77489,INV73602,C21852,,0.0,Failed
PAY77490,INV73796,C22294,2025-04-06,1000.0,Paid
PAY77491,INV74039,C22682,2025-04-12,10000.0,Paid
PAY77492,INV74302,C23221,2025-04-13,10000.0,Paid
PAY77493,INV74471,C23519,2025-04-14,1000.0,Paid
PAY77494,INV74576,C23649,2025-04-08,1000.0,Paid
PAY77495,INV75595,C25150,2025-04-28,1000.0,Late
PAY77496,INV75809,C25562,2025-04-06,10000.0,Paid
PAY77497,INV76422,C27214,2025-04-09,1000.0,Paid
PAY77498,INV76769,C27948,2025-04-09,10000.0,Paid
PAY77499,INV63045,C2899,2025-04-10,10000.0,Paid
PAY77500,INV63054,C2912,2025-04-13,1000.0,Paid
PAY77501,INV77576,C29401,2025-04-20,10000.0,Late
PAY77502,INV77777,C29964,2025-04-12,10000.0,Paid
PAY77503,INV78020,C30313,2025-04-09,1000.0,Paid
PAY77504,INV63142,C3079,2025-04-06,1000.0,Paid
PAY77505,INV63167,C3150,2025-04-07,1000.0,Paid
PAY77506,INV78991,C31748,2025-04-07,10000.0,Paid
PAY77507,INV63200,C3181,2025-04-07,1000.0,Paid
PAY77508,INV79234,C32115,2025-04-09,1000.0,Paid
PAY77509,INV79306,C32258,2025-04-08,10000.0,Paid
PAY77510,INV79641,C32820,2025-04-10,1000.0,Paid
PAY77511,INV79931,C33538,2025-04-07,1000.0,Paid
PAY77512,INV80179,C34348,,0.0,Failed
PAY77513,INV80709,C35643,2025-04-07,1000.0,Paid
PAY77514,INV80792,C35834,2025-04-09,10000.0,Paid
PAY77515,INV63547,C3730,2025-04-09,1000.0,Paid
PAY77516,INV82386,C38769,2025-04-11,1000.0,Paid
PAY77517,INV82750,C39508,2025-04-07,1000.0,Paid
PAY77518,INV82943,C39929,2025-04-05,1000.0,Paid
PAY77519,INV63731,C4091,2025-04-07,10000.0,Paid
PAY77520,INV65650,C7444,2025-04-06,1000.0,Paid
PAY77521,INV66490,C8940,2025-04-10,10000.0,Paid
PAY77522,INV62023,C961,2025-04-11,1000.0,Paid
PAY77523,INV66860,C9624,2025-04-07,10000.0,Paid
PAY77524,INV66992,C9884,2025-04-07,1000.0,Paid
PAY77525,INV67002,C9914,2025-04-10,10000.0,Paid
PAY77526,INV67162,C10239,2025-04-07,10000.0,Paid
PAY77527,INV67244,C10366,2025-04-27,10000.0,Late
PAY77528,INV67331,C10589,2025-04-14,1000.0,Paid
PAY77529,INV67770,C11468,2025-04-06,10000.0,Paid
PAY77530,INV67783,C11476,2025-04-18,1000.0,Late
PAY77531,INV68440,C12363,2025-04-08,1000.0,Paid
PAY77532,INV69597,C14591,2025-04-13,10000.0,Paid
PAY77533,INV69965,C15110,2025-04-20,1000.0,Late
PAY77534,INV62337,C1587,2025-04-14,1000.0,Paid
PAY77535,INV70508,C15989,2025-04-13,1000.0,Paid
PAY77536,INV70605,C16177,2025-04-09,10000.0,Paid
PAY77537,INV70630,C16197,2025-04-10,10000.0,Paid
PAY77538,INV72263,C19319,2025-04-08,10000.0,Paid
PAY77539,INV73025,C20682,2025-05-03,10000.0,Late
PAY77540,INV62584,C2074,2025-04-14,10000.0,Paid
PAY77541,INV73831,C22365,2025-04-10,1000.0,Paid
PAY77542,INV73865,C22380,2025-04-06,10000.0,Paid
PAY77543,INV62704,C2263,2025-05-03,10000.0,Late
PAY77544,INV62769,C2367,2025-04-22,10000.0,Late
PAY77545,INV74921,C24217,2025-04-09,1000.0,Paid
PAY77546,INV75154,C24576,2025-04-11,10000.0,Paid
PAY77547,INV75272,C24771,2025-04-09,1000.0,Paid
PAY77548,INV75369,C24932,2025-04-09,10000.0,Paid
PAY77549,INV75563,C25119,2025-04-13,10000.0,Paid
PAY77550,INV76015,C26219,2025-04-14,726.75,Partial
PAY77551,INV62951,C2654,2025-04-14,1000.0,Paid
PAY77552,INV76306,C26982,2025-04-12,10000.0,Paid
PAY77553,INV76328,C27013,2025-04-18,6800.46,Partial
PAY77554,INV76709,C27892,2025-04-14,1000.0,Paid
PAY77555,INV76751,C27932,2025-04-09,10000.0,Paid
PAY77556,INV76906,C28299,,0.0,Failed
PAY77557,INV77373,C29111,2025-04-10,10000.0,Paid
PAY77558,INV77767,C29910,2025-04-11,10000.0,Paid
PAY77559,INV77816,C30019,2025-04-12,1000.0,Paid
PAY77560,INV78045,C30426,2025-04-06,1000.0,Paid
PAY77561,INV78716,C31337,2025-04-14,10000.0,Paid
PAY77562,INV79315,C32294,2025-04-11,10000.0,Paid
PAY77563,INV63246,C3244,2025-04-10,10000.0,Paid
PAY77564,INV79735,C33087,2025-05-02,10000.0,Late
PAY77565,INV80086,C34016,2025-04-23,10000.0,Late
PAY77566,INV80108,C34160,2025-04-08,1000.0,Paid
PAY77567,INV80314,C34602,2025-04-10,1000.0,Paid
PAY77568,INV80566,C35240,2025-04-07,10000.0,Paid
PAY77569,INV80987,C36200,2025-04-09,1000.0,Paid
PAY77570,INV81011,C36213,,0.0,Failed
PAY77571,INV81521,C37159,2025-04-07,1000.0,Paid
PAY77572,INV81944,C37875,2025-04-06,10000.0,Paid
PAY77573,INV82139,C38341,2025-04-13,10000.0,Paid
PAY77574,INV82665,C39326,2025-04-26,10000.0,Late
PAY77575,INV63765,C4104,2025-04-19,7556.29,Partial
PAY77576,INV63944,C4564,2025-04-11,1000.0,Paid
PAY77577,INV64041,C4834,2025-04-14,10000.0,Paid
PAY77578,INV64421,C5407,2025-04-12,366.59,Partial
PAY77579,INV64571,C5560,2025-04-15,1000.0,Paid
PAY77580,INV61833,C690,,0.0,Failed
PAY77581,INV65362,C6924,2025-04-07,1000.0,Paid
PAY77582,INV61842,C705,2025-04-14,1000.0,Paid
PAY77583,INV65600,C7303,2025-04-12,1000.0,Paid
PAY77584,INV65788,C7647,2025-04-19,677.11,Partial
PAY77585,INV65850,C7688,2025-04-10,10000.0,Paid
PAY77586,INV65927,C7886,2025-04-11,10000.0,Paid
PAY77587,INV66214,C8400,2025-04-16,1000.0,Late
PAY77588,INV66968,C9836,2025-04-10,10000.0,Paid
PAY77589,INV67041,C9990,2025-04-07,1000.0,Paid
PAY77590,INV67556,C11119,2025-04-12,1000.0,Paid
PAY77591,INV68013,C11668,2025-04-07,10000.0,Paid
PAY77592,INV68515,C12542,2025-04-27,10000.0,Late
PAY77593,INV68873,C13247,2025-04-11,10000.0,Paid
PAY77594,INV69727,C14802,2025-05-04,1000.0,Late
PAY77595,INV70246,C15528,2025-04-19,1000.0,Late
PAY77596,INV71048,C17333,2025-04-08,10000.0,Paid
PAY77597,INV71122,C17517,2025-04-16,1000.0,Paid
PAY77598,INV62411,C1768,2025-04-26,401.99,Partial
PAY77599,INV71769,C18667,2025-04-10,1000.0,Paid
PAY77600,INV72320,C19420,,0.0,Failed
PAY77601,INV72886,C20482,2025-04-24,10000.0,Late
PAY77602,INV73125,C20815,2025-04-08,10000.0,Paid
PAY77603,INV74358,C23304,2025-04-14,1000.0,Paid
PAY77604,INV74423,C23411,2025-04-17,5596.53,Partial
PAY77605,INV74743,C23998,2025-04-14,10000.0,Paid
PAY77606,INV74782,C24070,2025-04-13,10000.0,Paid
PAY77607,INV75023,C24445,2025-04-14,10000.0,Paid
PAY77608,INV75119,C24553,2025-04-08,1000.0,Paid
PAY77609,INV76578,C27551,2025-04-15,10000.0,Paid
PAY77610,INV76967,C28536,2025-04-12,1000.0,Paid
PAY77611,INV77059,C28660,,0.0,Failed
PAY77612,INV77827,C30031,2025-04-29,1000.0,Late
PAY77613,INV77852,C30118,2025-04-07,10000.0,Paid
PAY77614,INV78224,C30665,,0.0,Failed
PAY77615,INV78533,C31125,2025-04-11,1000.0,Paid
PAY77616,INV63177,C3154,2025-04-28,1000.0,Late
PAY77617,INV79134,C31958,2025-04-16,4067.49,Partial
PAY77618,INV79915,C33466,,0.0,Failed
PAY77619,INV63299,C3355,2025-04-16,1000.0,Paid
PAY77620,INV63329,C3377,2025-04-13,10000.0,Paid
PAY77621,INV80903,C36032,2025-04-09,1000.0,Paid
PAY77622,INV81022,C36281,2025-04-08,10000.0,Paid
PAY77623,INV81175,C36625,2025-04-11,1000.0,Paid
PAY77624,INV81426,C36974,2025-04-13,1000.0,Paid
PAY77625,INV81575,C37276,2025-04-17,357.28,Partial
PAY77626,INV82734,C39503,2025-04-24,1000.0,Late
PAY77627,INV64629,C5606,2025-04-12,740.44,Partial
PAY77628,INV65096,C6483,2025-04-08,10000.0,Paid
PAY77629,INV66066,C8146,2025-04-09,10000.0,Paid
PAY77630,INV66299,C8639,2025-04-07,1000.0,Paid
PAY77631,INV66474,C8938,2025-04-19,10000.0,Late
PAY77632,INV66559,C9054,2025-04-08,10000.0,Paid
PAY77633,INV66643,C9287,2025-05-06,1000.0,Late
PAY77634,INV66702,C9381,2025-04-14,10000.0,Paid
PAY77635,INV62062,C1064,2025-04-13,1000.0,Paid
PAY77636,INV68132,C11887,2025-04-24,10000.0,Late
PAY77637,INV68409,C12320,2025-04-18,1000.0,Late
PAY77638,INV68635,C12783,2025-04-16,529.49,Partial
PAY77639,INV68661,C12847,2025-04-16,7494.07,Partial
PAY77640,INV68960,C13474,2025-04-19,734.21,Partial
PAY77641,INV69395,C14252,2025-04-15,1000.0,Paid
PAY77642,INV70700,C16443,2025-05-03,10000.0,Late
PAY77643,INV70834,C16733,2025-04-14,10000.0,Paid
PAY77644,INV71277,C17838,2025-04-08,1000.0,Paid
PAY77645,INV71912,C18882,2025-04-08,10000.0,Paid
PAY77646,INV72272,C19320,2025-04-08,10000.0,Paid
PAY77647,INV72837,C20432,2025-04-08,1000.0,Paid
PAY77648,INV73447,C21580,2025-04-27,1000.0,Late
PAY77649,INV62682,C2195,2025-04-16,1000.0,Paid
PAY77650,INV73749,C22194,2025-04-11,10000.0,Paid
PAY77651,INV74075,C22752,2025-04-13,10000.0,Paid
PAY77652,INV74385,C23340,2025-04-12,10000.0,Paid
PAY77653,INV74936,C24243,2025-04-12,10000.0,Paid
PAY77654,INV75295,C24802,2025-04-22,1000.0,Late
PAY77655,INV75441,C24974,2025-04-20,5588.7,Partial
PAY77656,INV75635,C25251,2025-04-12,10000.0,Paid
PAY77657,INV76187,C26636,2025-04-15,1000.0,Paid
PAY77658,INV77011,C28597,2025-04-13,1000.0,Paid
PAY77659,INV77085,C28671,2025-04-10,10000.0,Paid
PAY77660,INV77207,C28887,2025-04-13,10000.0,Paid
PAY77661,INV77263,C28956,2025-04-18,494.0,Partial
PAY77662,INV77445,C29250,2025-04-16,5912.95,Partial
PAY77663,INV79649,C32895,2025-04-16,10000.0,Paid
PAY77664,INV80447,C35113,2025-04-16,10000.0,Paid
PAY77665,INV81079,C36393,2025-04-11,1000.0,Paid
PAY77666,INV81395,C36889,2025-04-14,1000.0,Paid
PAY77667,INV82099,C38216,2025-04-14,10000.0,Paid
PAY77668,INV82109,C38287,2025-04-12,10000.0,Paid
PAY77669,INV82350,C38654,2025-04-08,1000.0,Paid
PAY77670,INV82579,C39122,2025-04-16,1000.0,Paid
PAY77671,INV63656,C3949,2025-04-17,1000.0,Paid
PAY77672,INV82855,C39781,2025-04-23,716.12,Partial
PAY77673,INV82974,C39976,2025-04-11,10000.0,Paid
PAY77674,INV63909,C4423,2025-04-12,1000.0,Paid
PAY77675,INV64832,C6030,2025-04-08,10000.0,Paid
PAY77676,INV65051,C6370,2025-04-14,10000.0,Paid
PAY77677,INV65241,C6700,2025-04-15,1000.0,Paid
PAY77678,INV61857,C706,2025-04-21,653.74,Partial
PAY77679,INV65634,C7439,2025-04-08,1000.0,Paid
PAY77680,INV65686,C7493,2025-04-12,1000.0,Paid
PAY77681,INV66426,C8853,2025-04-16,1000.0,Paid
PAY77682,INV66727,C9408,2025-04-16,10000.0,Paid
PAY77683,INV67535,C11041,2025-04-24,568.64,Partial
PAY77684,INV69682,C14732,2025-04-14,1000.0,Paid
PAY77685,INV69763,C14824,2025-04-21,1000.0,Late
PAY77686,INV70222,C15474,2025-04-16,10000.0,Paid
PAY77687,INV70451,C15876,2025-04-09,1000.0,Paid
PAY77688,INV70796,C16700,2025-04-13,1000.0,Paid
PAY77689,INV71062,C17339,2025-04-11,10000.0,Paid
PAY77690,INV71168,C17554,2025-04-13,1000.0,Paid
PAY77691,INV71410,C18028,2025-04-18,1000.0,Paid
PAY77692,INV71443,C18094,2025-04-25,1000.0,Late
PAY77693,INV71551,C18253,2025-04-28,4913.04,Partial
PAY77694,INV71682,C18556,2025-04-09,1000.0,Paid
PAY77695,INV71707,C18563,,0.0,Failed
PAY77696,INV71720,C18569,2025-04-09,10000.0,Paid
PAY77697,INV72669,C20144,2025-04-16,10000.0,Paid
PAY77698,INV72791,C20395,2025-04-12,1000.0,Paid
PAY77699,INV72862,C20450,2025-04-15,1000.0,Paid
PAY77700,INV73086,C20773,2025-04-09,10000.0,Paid
PAY77701,INV73413,C21571,2025-04-14,10000.0,Paid
PAY77702,INV74203,C23060,,0.0,Failed
PAY77703,INV74830,C24137,2025-04-11,10000.0,Paid
PAY77704,INV75681,C25296,2025-04-18,1000.0,Paid
PAY77705,INV75882,C25722,2025-04-16,1000.0,Paid
PAY77706,INV76125,C26578,2025-04-18,1000.0,Paid
PAY77707,INV76385,C27115,2025-04-14,1000.0,Paid
PAY77708,INV76975,C28545,2025-04-16,1000.0,Paid
PAY77709,INV77542,C29322,2025-04-14,1000.0,Paid
PAY77710,INV77921,C30213,2025-04-09,10000.0,Paid
PAY77711,INV78270,C30725,2025-04-10,1000.0,Paid
PAY77712,INV78343,C30860,2025-04-18,10000.0,Paid
PAY77713,INV78403,C30940,2025-04-14,1000.0,Paid
PAY77714,INV78633,C31227,2025-05-06,1000.0,Late
PAY77715,INV78814,C31441,2025-04-15,7320.08,Partial
PAY77716,INV79091,C31892,2025-04-23,3056.19,Partial
PAY77717,INV79210,C32011,2025-04-12,1000.0,Paid
PAY77718,INV79821,C33263,2025-04-09,1000.0,Paid
PAY77719,INV79938,C33560,2025-04-15,1000.0,Paid
PAY77720,INV80204,C34374,2025-04-11,1000.0,Paid
PAY77721,INV81139,C36540,2025-04-13,10000.0,Paid
PAY77722,INV81223,C36681,2025-04-10,1000.0,Paid
PAY77723,INV81755,C37524,2025-04-13,1000.0,Paid
PAY77724,INV81935,C37847,2025-04-27,4761.31,Partial
PAY77725,INV82067,C38170,,0.0,Failed
PAY77726,INV82725,C39401,2025-05-06,10000.0,Late
PAY77727,INV63678,C3977,2025-04-24,1000.0,Late
PAY77728,INV64197,C5073,2025-04-11,1000.0,Paid
PAY77729,INV64543,C5553,2025-04-15,10000.0,Paid
PAY77730,INV65003,C6261,2025-04-26,5400.05,Partial
PAY77731,INV65143,C6554,2025-04-09,1000.0,Paid
PAY77732,INV65778,C7605,2025-04-17,10000.0,Paid
PAY77733,INV66586,C9189,2025-04-11,10000.0,Paid
PAY77734,INV67064,C10053,2025-04-16,10000.0,Paid
PAY77735,INV67112,C10168,2025-04-11,10000.0,Paid
PAY77736,INV67473,C10821,2025-04-13,10000.0,Paid
PAY77737,INV68051,C11747,2025-04-12,1000.0,Paid
PAY77738,INV62206,C1272,2025-04-14,10000.0,Paid
PAY77739,INV69118,C13649,2025-04-15,10000.0,Paid
PAY77740,INV69357,C14166,2025-04-19,1000.0,Paid
PAY77741,INV69551,C14523,2025-04-11,10000.0,Paid
PAY77742,INV69752,C14819,2025-04-10,1000.0,Paid
PAY77743,INV70123,C15340,2025-04-19,1000.0,Paid
PAY77744,INV62369,C1638,2025-04-18,1000.0,Paid
PAY77745,INV71563,C18279,2025-04-18,10000.0,Paid
PAY77746,INV71815,C18716,2025-05-08,10000.0,Late
PAY77747,INV72069,C19036,2025-04-13,10000.0,Paid
PAY77748,INV72128,C19151,2025-05-08,10000.0,Late
PAY77749,INV72598,C19873,2025-04-15,10000.0,Paid
PAY77750,INV73016,C20663,2025-04-13,10000.0,Paid
PAY77751,INV73425,C21578,2025-04-11,10000.0,Paid
PAY77752,INV73437,C21579,2025-04-19,10000.0,Paid
PAY77753,INV73772,C22260,2025-04-16,1000.0,Paid
PAY77754,INV74707,C23896,2025-04-15,10000.0,Paid
PAY77755,INV75005,C24438,2025-04-17,10000.0,Paid
PAY77756,INV76457,C27364,2025-04-30,10000.0,Late
PAY77757,INV77756,C29863,2025-04-10,1000.0,Paid
PAY77758,INV77807,C29998,2025-04-18,10000.0,Paid
PAY77759,INV78835,C31470,2025-04-28,10000.0,Late
PAY77760,INV79602,C32786,2025-04-12,10000.0,Paid
PAY77761,INV63395,C3458,2025-04-16,1000.0,Paid
PAY77762,INV80732,C35689,2025-05-06,1000.0,Late
PAY77763,INV80840,C35920,2025-04-13,10000.0,Paid
PAY77764,INV81486,C37129,2025-04-19,1000.0,Paid
PAY77765,INV81546,C37218,2025-04-11,1000.0,Paid
PAY77766,INV82025,C38002,2025-04-15,1000.0,Paid
PAY77767,INV63571,C3806,2025-04-15,10000.0,Paid
PAY77768,INV82571,C39120,2025-04-20,10000.0,Late
PAY77769,INV82638,C39272,2025-04-18,1000.0,Paid
PAY77770,INV82711,C39373,2025-04-21,7113.09,Partial
PAY77771,INV61688,C422,2025-04-11,10000.0,Paid
PAY77772,INV64115,C4929,2025-04-17,10000.0,Paid
PAY77773,INV64367,C5354,2025-04-12,1000.0,Paid
PAY77774,INV65696,C7509,2025-04-18,1000.0,Paid
PAY77775,INV65730,C7537,2025-04-12,1000.0,Paid
PAY77776,INV65973,C7980,2025-04-29,796.93,Partial
PAY77777,INV67809,C11498,2025-04-12,10000.0,Paid
PAY77778,INV62177,C1222,2025-04-15,10000.0,Paid
PAY77779,INV68431,C12358,2025-04-20,4284.93,Partial
PAY77780,INV69610,C14621,2025-05-09,10000.0,Late
PAY77781,INV69666,C14727,2025-04-24,1000.0,Late
PAY77782,INV70065,C15279,2025-04-18,10000.0,Paid
PAY77783,INV70486,C15937,2025-04-14,10000.0,Paid
PAY77784,INV71538,C18233,2025-04-21,10000.0,Late
PAY77785,INV62479,C1867,2025-04-16,10000.0,Paid
PAY77786,INV71888,C18839,2025-04-17,1000.0,Paid
PAY77787,INV71947,C18913,2025-04-20,1000.0,Paid
PAY77788,INV62527,C1913,2025-04-15,10000.0,Paid
PAY77789,INV73809,C22301,2025-04-17,1000.0,Paid
PAY77790,INV74911,C24214,2025-04-11,10000.0,Paid
PAY77791,INV75128,C24562,,0.0,Failed
PAY77792,INV75461,C24995,2025-04-15,1000.0,Paid
PAY77793,INV76211,C26700,2025-04-13,10000.0,Paid
PAY77794,INV77034,C28603,2025-05-05,10000.0,Late
PAY77795,INV78284,C30733,2025-04-18,10000.0,Paid
PAY77796,INV78454,C31035,2025-04-19,1000.0,Paid
PAY77797,INV78799,C31438,2025-04-19,10000.0,Paid
PAY77798,INV79066,C31827,2025-05-07,1000.0,Late
PAY77799,INV79952,C33633,2025-04-13,1000.0,Paid
PAY77800,INV80239,C34499,2025-04-15,10000.0,Paid
PAY77801,INV80494,C35186,2025-04-19,10000.0,Paid
PAY77802,INV63462,C3587,2025-04-13,1000.0,Paid
PAY77803,INV81599,C37307,2025-04-19,1000.0,Paid
PAY77804,INV82327,C38624,2025-04-29,1000.0,Late
PAY77805,INV63714,C4085,2025-04-16,1000.0,Paid
PAY77806,INV63797,C4160,2025-05-08,1000.0,Late
PAY77807,INV64522,C5543,2025-04-27,10000.0,Late
PAY77808,INV64867,C6155,2025-04-15,10000.0,Paid
PAY77809,INV65947,C7902,2025-04-14,1000.0,Paid
PAY77810,INV66020,C8042,2025-04-27,5117.41,Partial
PAY77811,INV61914,C813,2025-04-19,1000.0,Paid
PAY77812,INV61955,C847,2025-04-17,10000.0,Paid
PAY77813,INV66355,C8770,2025-04-28,699.92,Partial
PAY77814,INV66633,C9269,2025-04-20,10000.0,Paid
PAY77815,INV67019,C9920,2025-04-15,10000.0,Paid
PAY77816,INV67231,C10347,,0.0,Failed
PAY77817,INV67385,C10716,2025-05-11,1000.0,Late
PAY77818,INV62119,C1112,,0.0,Failed
PAY77819,INV68588,C12709,2025-04-16,10000.0,Paid
PAY77820,INV68670,C12856,2025-04-17,695.64,Partial
PAY77821,INV62274,C1407,,0.0,Failed
PAY77822,INV69498,C14453,2025-05-02,1000.0,Late
PAY77823,INV69810,C14996,2025-04-13,1000.0,Paid
PAY77824,INV70422,C15861,2025-04-13,10000.0,Paid
PAY77825,INV62346,C1615,2025-04-15,10000.0,Paid
PAY77826,INV70738,C16532,,0.0,Failed
PAY77827,INV70810,C16717,2025-04-13,10000.0,Paid
PAY77828,INV71133,C17532,2025-04-19,1000.0,Paid
PAY77829,INV71360,C17950,2025-05-02,1000.0,Late
PAY77830,INV71579,C18295,2025-04-19,1000.0,Paid
PAY77831,INV71793,C18711,2025-04-20,10000.0,Paid
PAY77832,INV62516,C1878,2025-04-24,10000.0,Late
PAY77833,INV71864,C18815,,0.0,Failed
PAY77834,INV72058,C19034,2025-04-18,1000.0,Paid
