quote_id,customer_id,plan_id,list_price,discount_percent,discount_start_date,discount_end_date,final_price,quote_date,status,quote_end_date
Q32273,C32273,PM,1000,5,2024-02-21,,950.0,2024-02-21,Converted,
Q32274,C32274,BY,4000,10,2024-01-26,2024-02-25 00:00:00,3600.0,2024-01-26,Approved,
Q32275,C32275,BY,4000,0,2024-02-19,2024-03-20 00:00:00,4000.0,2024-02-19,Converted,
Q32276,C32276,PM,1000,11,2024-01-29,2024-02-28 00:00:00,890.0,2024-01-29,Rejected,
Q32277,C32277,PY,10000,6,2024-02-15,2024-03-16 00:00:00,9400.0,2024-02-15,Draft,
Q32278,C32278,BM,400,2,2024-02-10,2024-03-11 00:00:00,392.0,2024-02-10,Rejected,
Q32279,C32279,PM,1000,12,2024-02-01,2024-03-02 00:00:00,880.0,2024-02-01,Draft,
Q32280,C32280,BY,4000,10,2024-01-26,2024-02-25 00:00:00,3600.0,2024-01-26,Rejected,
Q32281,C32281,BM,400,2,2024-01-28,2024-02-27 00:00:00,392.0,2024-01-28,Rejected,
Q32282,C32282,PM,1000,9,2024-01-20,2024-02-19 00:00:00,910.0,2024-01-20,Rejected,
Q32283,C32283,BM,400,5,2024-02-17,2024-03-18 00:00:00,380.0,2024-02-17,Draft,
Q32284,C32284,BM,400,10,2024-02-28,2024-03-29 00:00:00,360.0,2024-02-28,Converted,
Q32285,C32285,PY,10000,4,2024-01-02,2024-02-01 00:00:00,9600.0,2024-01-02,Converted,
Q32286,C32286,BY,4000,0,2024-01-23,2024-02-22 00:00:00,4000.0,2024-01-23,Converted,
Q32287,C32287,PM,1000,0,2024-02-08,2024-03-09 00:00:00,1000.0,2024-02-08,Draft,
Q32288,C32288,BY,4000,1,2024-01-05,2024-02-04 00:00:00,3960.0,2024-01-05,Rejected,
Q32289,C32289,PY,10000,2,2024-01-21,,9800.0,2024-01-21,Approved,
Q32290,C32290,PY,10000,12,2024-02-25,2024-03-26 00:00:00,8800.0,2024-02-25,Approved,
Q32291,C32291,PM,1000,3,2024-01-22,2024-02-21 00:00:00,970.0,2024-01-22,Approved,
Q32292,C32292,PM,1000,9,2024-02-18,2024-03-19 00:00:00,910.0,2024-02-18,Draft,
Q32293,C32293,PY,10000,13,2024-01-11,2024-02-10 00:00:00,8700.0,2024-01-11,Converted,
Q32294,C32294,PM,1000,5,2024-01-30,2024-02-29 00:00:00,950.0,2024-01-30,Amended,2024-09-02 00:00:00
Q32295,C32295,BM,400,9,2024-01-28,2024-02-27 00:00:00,364.0,2024-01-28,Amended,2024-04-29 00:00:00
Q32296,C32296,BM,400,10,2024-02-05,2024-03-06 00:00:00,360.0,2024-02-05,Draft,
Q32297,C32297,PY,10000,9,2024-01-17,,9100.0,2024-01-17,Converted,
Q32298,C32298,BY,4000,1,2024-01-21,2024-02-20 00:00:00,3960.0,2024-01-21,Approved,
Q32299,C32299,PM,1000,6,2024-02-06,2024-03-07 00:00:00,940.0,2024-02-06,Approved,
Q32300,C32300,PM,1000,7,2024-02-05,2024-03-06 00:00:00,929.9999999999999,2024-02-05,Rejected,
Q32301,C32301,BM,400,3,2024-01-25,2024-02-24 00:00:00,388.0,2024-01-25,Approved,
Q32302,C32302,PM,1000,6,2024-01-24,2024-02-23 00:00:00,940.0,2024-01-24,Approved,
Q32303,C32303,BY,4000,9,2024-01-30,2024-02-29 00:00:00,3640.0,2024-01-30,Rejected,
Q32304,C32304,PM,1000,8,2024-02-11,2024-03-12 00:00:00,920.0,2024-02-11,Draft,
Q32305,C32305,PM,1000,0,2024-02-04,2024-03-05 00:00:00,1000.0,2024-02-04,Approved,
Q32306,C32306,BM,400,5,2024-01-21,,380.0,2024-01-21,Draft,
Q32307,C32307,PM,1000,14,2024-01-06,2024-02-05 00:00:00,860.0,2024-01-06,Approved,
Q32308,C32308,PY,10000,9,2024-01-21,2024-02-20 00:00:00,9100.0,2024-01-21,Approved,
Q32309,C32309,PY,10000,5,2024-01-08,2024-02-07 00:00:00,9500.0,2024-01-08,Rejected,
Q32310,C32310,BY,4000,2,2024-01-05,2024-02-04 00:00:00,3920.0,2024-01-05,Converted,
Q32311,C32311,BY,4000,6,2024-02-09,2024-03-10 00:00:00,3760.0,2024-02-09,Draft,
Q32312,C32312,BY,4000,8,2024-01-10,2024-02-09 00:00:00,3680.0,2024-01-10,Draft,
Q32313,C32313,BY,4000,10,2024-01-31,2024-03-01 00:00:00,3600.0,2024-01-31,Draft,
Q32314,C32314,BM,400,5,2024-02-27,2024-03-28 00:00:00,380.0,2024-02-27,Draft,
Q32315,C32315,PM,1000,2,2024-01-30,2024-02-29 00:00:00,980.0,2024-01-30,Draft,
Q32316,C32316,BM,400,1,2024-02-20,2024-03-21 00:00:00,396.0,2024-02-20,Converted,
Q32317,C32317,BY,4000,10,2024-01-21,2024-02-20 00:00:00,3600.0,2024-01-21,Converted,
Q32318,C32318,PM,1000,13,2024-02-05,2024-03-06 00:00:00,870.0,2024-02-05,Converted,
Q32319,C32319,PY,10000,10,2024-01-27,2024-02-26 00:00:00,9000.0,2024-01-27,Converted,
Q32320,C32320,BM,400,10,2024-02-07,2024-03-08 00:00:00,360.0,2024-02-07,Approved,
Q32321,C32321,PM,1000,5,2024-02-04,2024-03-05 00:00:00,950.0,2024-02-04,Draft,
Q32322,C32322,PY,10000,15,2024-02-29,,8500.0,2024-02-29,Converted,
Q32323,C32323,PY,10000,0,2024-02-01,2024-03-02 00:00:00,10000.0,2024-02-01,Converted,
Q32324,C32324,BY,4000,8,2024-01-26,2024-02-25 00:00:00,3680.0,2024-01-26,Draft,
Q32325,C32325,PY,10000,6,2024-01-04,2024-02-03 00:00:00,9400.0,2024-01-04,Approved,
Q32326,C32326,PY,10000,14,2024-01-27,2024-02-26 00:00:00,8600.0,2024-01-27,Approved,
Q32327,C32327,BY,4000,10,2024-02-05,2024-03-06 00:00:00,3600.0,2024-02-05,Draft,
Q32328,C32328,PM,1000,3,2024-02-06,2024-03-07 00:00:00,970.0,2024-02-06,Converted,
Q32329,C32329,PM,1000,13,2024-01-27,2024-02-26 00:00:00,870.0,2024-01-27,Converted,
Q32330,C32330,BY,4000,10,2024-02-16,2024-03-17 00:00:00,3600.0,2024-02-16,Rejected,
Q32331,C32331,BM,400,10,2024-02-17,2024-03-18 00:00:00,360.0,2024-02-17,Approved,
Q32332,C32332,BY,4000,10,2024-01-06,2024-02-05 00:00:00,3600.0,2024-01-06,Converted,
Q32333,C32333,PM,1000,13,2024-01-18,,870.0,2024-01-18,Approved,
Q32334,C32334,BM,400,10,2024-01-26,2024-02-25 00:00:00,360.0,2024-01-26,Rejected,
Q32335,C32335,BY,4000,10,2024-02-13,2024-03-14 00:00:00,3600.0,2024-02-13,Rejected,
Q32336,C32336,PM,1000,1,2024-01-24,2024-02-23 00:00:00,990.0,2024-01-24,Draft,
Q32337,C32337,PM,1000,2,2024-02-21,2024-03-22 00:00:00,980.0,2024-02-21,Rejected,
Q32338,C32338,PM,1000,5,2024-01-07,2024-02-06 00:00:00,950.0,2024-01-07,Draft,
Q32339,C32339,PY,10000,7,2024-02-24,2024-03-25 00:00:00,9300.0,2024-02-24,Converted,
Q32340,C32340,PY,10000,2,2024-02-13,2024-03-14 00:00:00,9800.0,2024-02-13,Approved,
Q32341,C32341,BM,400,1,2024-01-14,2024-02-13 00:00:00,396.0,2024-01-14,Rejected,
Q32342,C32342,BM,400,4,2024-01-13,2024-02-12 00:00:00,384.0,2024-01-13,Draft,
Q32343,C32343,BM,400,7,2024-01-26,2024-02-25 00:00:00,372.0,2024-01-26,Rejected,
Q32344,C32344,PY,10000,8,2024-02-12,2024-03-13 00:00:00,9200.0,2024-02-12,Draft,
Q32345,C32345,BM,400,10,2024-02-12,2024-03-13 00:00:00,360.0,2024-02-12,Approved,
Q32346,C32346,PM,1000,3,2024-01-02,2024-02-01 00:00:00,970.0,2024-01-02,Rejected,
Q32347,C32347,PM,1000,1,2024-02-15,,990.0,2024-02-15,Draft,
Q32348,C32348,BM,400,6,2024-02-16,,376.0,2024-02-16,Approved,
Q32349,C32349,BM,400,4,2024-01-23,2024-02-22 00:00:00,384.0,2024-01-23,Amended,2024-04-27 00:00:00
Q32350,C32350,PY,10000,8,2024-01-28,,9200.0,2024-01-28,Rejected,
Q32351,C32351,PM,1000,0,2024-01-01,2024-01-31 00:00:00,1000.0,2024-01-01,Approved,
Q32352,C32352,BY,4000,10,2024-02-01,2024-03-02 00:00:00,3600.0,2024-02-01,Approved,
Q32353,C32353,BY,4000,4,2024-01-12,2024-02-11 00:00:00,3840.0,2024-01-12,Draft,
Q32354,C32354,PY,10000,3,2024-02-15,2024-03-16 00:00:00,9700.0,2024-02-15,Converted,
Q32355,C32355,PY,10000,8,2024-02-19,2024-03-20 00:00:00,9200.0,2024-02-19,Rejected,
Q32356,C32356,PY,10000,13,2024-02-22,2024-03-23 00:00:00,8700.0,2024-02-22,Approved,
Q32357,C32357,PM,1000,14,2024-02-25,2024-03-26 00:00:00,860.0,2024-02-25,Rejected,
Q32358,C32358,BM,400,10,2024-02-29,,360.0,2024-02-29,Draft,
Q32359,C32359,BM,400,1,2024-02-24,2024-03-25 00:00:00,396.0,2024-02-24,Draft,
Q32360,C32360,PY,10000,9,2024-02-04,2024-03-05 00:00:00,9100.0,2024-02-04,Draft,
Q32361,C32361,PM,1000,11,2024-01-26,2024-02-25 00:00:00,890.0,2024-01-26,Approved,
Q32362,C32362,BY,4000,10,2024-01-31,2024-03-01 00:00:00,3600.0,2024-01-31,Converted,
Q32363,C32363,PY,10000,0,2024-02-26,2024-03-27 00:00:00,10000.0,2024-02-26,Draft,
Q32364,C32364,PM,1000,9,2024-01-12,2024-02-11 00:00:00,910.0,2024-01-12,Converted,
Q32365,C32365,PY,10000,1,2024-01-29,2024-02-28 00:00:00,9900.0,2024-01-29,Draft,
Q32366,C32366,PM,1000,11,2024-01-05,,890.0,2024-01-05,Draft,
Q32367,C32367,PM,1000,6,2024-02-04,2024-03-05 00:00:00,940.0,2024-02-04,Draft,
Q32368,C32368,PY,10000,12,2024-01-07,2024-02-06 00:00:00,8800.0,2024-01-07,Approved,
Q32369,C32369,BM,400,1,2024-01-16,2024-02-15 00:00:00,396.0,2024-01-16,Amended,2024-10-19 00:00:00
Q32370,C32370,PY,10000,5,2024-02-01,2024-03-02 00:00:00,9500.0,2024-02-01,Draft,
Q32371,C32371,BM,400,10,2024-02-21,2024-03-22 00:00:00,360.0,2024-02-21,Amended,2024-10-23 00:00:00
Q32372,C32372,BM,400,0,2024-01-17,2024-02-16 00:00:00,400.0,2024-01-17,Amended,2024-05-20 00:00:00
Q32373,C32373,BY,4000,9,2024-01-21,2024-02-20 00:00:00,3640.0,2024-01-21,Rejected,
Q32374,C32374,PM,1000,14,2024-01-27,2024-02-26 00:00:00,860.0,2024-01-27,Converted,
Q32375,C32375,PY,10000,3,2024-02-09,2024-03-10 00:00:00,9700.0,2024-02-09,Approved,
Q32376,C32376,PM,1000,6,2024-02-16,2024-03-17 00:00:00,940.0,2024-02-16,Draft,
Q32377,C32377,BY,4000,10,2024-02-29,,3600.0,2024-02-29,Rejected,
Q32378,C32378,BM,400,7,2024-02-21,2024-03-22 00:00:00,372.0,2024-02-21,Draft,
Q32379,C32379,PY,10000,4,2024-01-15,2024-02-14 00:00:00,9600.0,2024-01-15,Converted,
Q32380,C32380,PM,1000,10,2024-01-23,2024-02-22 00:00:00,900.0,2024-01-23,Approved,
Q32381,C32381,BY,4000,1,2024-01-08,2024-02-07 00:00:00,3960.0,2024-01-08,Approved,
Q32382,C32382,BM,400,3,2024-01-25,2024-02-24 00:00:00,388.0,2024-01-25,Approved,
Q32383,C32383,BM,400,2,2024-01-11,2024-02-10 00:00:00,392.0,2024-01-11,Amended,2024-07-14 00:00:00
Q32384,C32384,PM,1000,12,2024-02-26,2024-03-27 00:00:00,880.0,2024-02-26,Rejected,
Q32385,C32385,BM,400,6,2024-01-21,2024-02-20 00:00:00,376.0,2024-01-21,Rejected,
Q32386,C32386,BY,4000,5,2024-02-23,2024-03-24 00:00:00,3800.0,2024-02-23,Rejected,
Q32387,C32387,BM,400,1,2024-02-24,2024-03-25 00:00:00,396.0,2024-02-24,Amended,2024-05-28 00:00:00
Q32388,C32388,PY,10000,3,2024-01-10,2024-02-09 00:00:00,9700.0,2024-01-10,Rejected,
Q32389,C32389,PY,10000,2,2024-02-19,2024-03-20 00:00:00,9800.0,2024-02-19,Approved,
Q32390,C32390,PM,1000,0,2024-01-09,2024-02-08 00:00:00,1000.0,2024-01-09,Draft,
Q32391,C32391,BY,4000,0,2024-02-17,2024-03-18 00:00:00,4000.0,2024-02-17,Converted,
Q32392,C32392,BM,400,10,2024-01-01,2024-01-31 00:00:00,360.0,2024-01-01,Draft,
Q32393,C32393,BM,400,2,2024-01-22,2024-02-21 00:00:00,392.0,2024-01-22,Rejected,
Q32394,C32394,BM,400,8,2024-01-06,2024-02-05 00:00:00,368.0,2024-01-06,Approved,
Q32395,C32395,PY,10000,9,2024-01-30,2024-02-29 00:00:00,9100.0,2024-01-30,Converted,
Q32396,C32396,BY,4000,3,2024-02-24,2024-03-25 00:00:00,3880.0,2024-02-24,Rejected,
Q32397,C32397,BM,400,10,2024-02-03,2024-03-04 00:00:00,360.0,2024-02-03,Rejected,
Q32398,C32398,PM,1000,14,2024-01-13,2024-02-12 00:00:00,860.0,2024-01-13,Approved,
Q32399,C32399,BY,4000,10,2024-01-22,2024-02-21 00:00:00,3600.0,2024-01-22,Converted,
Q32400,C32400,BY,4000,9,2024-01-06,2024-02-05 00:00:00,3640.0,2024-01-06,Draft,
Q32401,C32401,BM,400,7,2024-02-10,2024-03-11 00:00:00,372.0,2024-02-10,Rejected,
Q32402,C32402,PY,10000,11,2024-02-15,2024-03-16 00:00:00,8900.0,2024-02-15,Approved,
Q32403,C32403,BY,4000,10,2024-01-24,2024-02-23 00:00:00,3600.0,2024-01-24,Approved,
Q32404,C32404,PM,1000,0,2024-01-21,2024-02-20 00:00:00,1000.0,2024-01-21,Converted,
Q32405,C32405,BY,4000,10,2024-02-08,2024-03-09 00:00:00,3600.0,2024-02-08,Draft,
Q32406,C32406,PY,10000,7,2024-01-23,2024-02-22 00:00:00,9300.0,2024-01-23,Converted,
Q32407,C32407,PM,1000,1,2024-01-05,2024-02-04 00:00:00,990.0,2024-01-05,Draft,
Q32408,C32408,PY,10000,13,2024-01-07,2024-02-06 00:00:00,8700.0,2024-01-07,Approved,
Q32409,C32409,BM,400,2,2024-01-03,2024-02-02 00:00:00,392.0,2024-01-03,Draft,
Q32410,C32410,BY,4000,10,2024-02-24,2024-03-25 00:00:00,3600.0,2024-02-24,Approved,
Q32411,C32411,PM,1000,13,2024-01-13,2024-02-12 00:00:00,870.0,2024-01-13,Draft,
Q32412,C32412,PY,10000,0,2024-02-23,2024-03-24 00:00:00,10000.0,2024-02-23,Approved,
Q32413,C32413,BM,400,10,2024-01-12,2024-02-11 00:00:00,360.0,2024-01-12,Approved,
Q32414,C32414,PM,1000,7,2024-01-06,2024-02-05 00:00:00,929.9999999999999,2024-01-06,Draft,
Q32415,C32415,BY,4000,10,2024-02-03,2024-03-04 00:00:00,3600.0,2024-02-03,Converted,
Q32416,C32416,BY,4000,10,2024-01-15,2024-02-14 00:00:00,3600.0,2024-01-15,Draft,
Q32417,C32417,PY,10000,4,2024-02-16,2024-03-17 00:00:00,9600.0,2024-02-16,Converted,
Q32418,C32418,PM,1000,8,2024-01-18,2024-02-17 00:00:00,920.0,2024-01-18,Draft,
Q32419,C32419,BM,400,7,2024-02-24,2024-03-25 00:00:00,372.0,2024-02-24,Converted,
Q32420,C32420,BM,400,10,2024-02-18,2024-03-19 00:00:00,360.0,2024-02-18,Converted,
Q32421,C32421,BM,400,10,2024-02-26,2024-03-27 00:00:00,360.0,2024-02-26,Approved,
Q32422,C32422,PY,10000,1,2024-01-03,2024-02-02 00:00:00,9900.0,2024-01-03,Converted,
Q32423,C32423,BM,400,10,2024-01-22,2024-02-21 00:00:00,360.0,2024-01-22,Approved,
Q32424,C32424,PM,1000,5,2024-02-04,2024-03-05 00:00:00,950.0,2024-02-04,Converted,
Q32425,C32425,PY,10000,11,2024-01-28,2024-02-27 00:00:00,8900.0,2024-01-28,Converted,
Q32426,C32426,BY,4000,10,2024-02-10,2024-03-11 00:00:00,3600.0,2024-02-10,Draft,
Q32427,C32427,PY,10000,3,2024-02-11,2024-03-12 00:00:00,9700.0,2024-02-11,Approved,
Q32428,C32428,PY,10000,9,2024-01-12,2024-02-11 00:00:00,9100.0,2024-01-12,Converted,
Q32429,C32429,PY,10000,12,2024-02-24,2024-03-25 00:00:00,8800.0,2024-02-24,Approved,
Q32430,C32430,PM,1000,3,2024-01-01,2024-01-31 00:00:00,970.0,2024-01-01,Rejected,
Q32431,C32431,BY,4000,10,2024-02-05,2024-03-06 00:00:00,3600.0,2024-02-05,Converted,
Q32432,C32432,BY,4000,10,2024-01-30,2024-02-29 00:00:00,3600.0,2024-01-30,Converted,
Q32433,C32433,PY,10000,3,2024-02-22,2024-03-23 00:00:00,9700.0,2024-02-22,Approved,
Q32434,C32434,PY,10000,7,2024-02-24,2024-03-25 00:00:00,9300.0,2024-02-24,Converted,
Q32435,C32435,PY,10000,7,2024-01-23,2024-02-22 00:00:00,9300.0,2024-01-23,Rejected,
Q32436,C32436,PM,1000,2,2024-02-06,2024-03-07 00:00:00,980.0,2024-02-06,Amended,2024-08-10 00:00:00
Q32437,C32437,PM,1000,7,2024-01-28,2024-02-27 00:00:00,929.9999999999999,2024-01-28,Rejected,
Q32438,C32438,BM,400,7,2024-02-18,,372.0,2024-02-18,Rejected,
Q32439,C32439,BY,4000,10,2024-02-22,2024-03-23 00:00:00,3600.0,2024-02-22,Approved,
Q32440,C32440,BM,400,10,2024-01-05,,360.0,2024-01-05,Amended,2024-04-08 00:00:00
Q32441,C32441,BM,400,6,2024-02-05,2024-03-06 00:00:00,376.0,2024-02-05,Approved,
Q32442,C32442,PY,10000,1,2024-02-23,2024-03-24 00:00:00,9900.0,2024-02-23,Draft,
Q32443,C32443,PM,1000,4,2024-02-16,2024-03-17 00:00:00,960.0,2024-02-16,Approved,
Q32444,C32444,BM,400,10,2024-02-25,2024-03-26 00:00:00,360.0,2024-02-25,Converted,
Q32445,C32445,BM,400,4,2024-01-10,2024-02-09 00:00:00,384.0,2024-01-10,Rejected,
Q32446,C32446,BM,400,3,2024-01-05,2024-02-04 00:00:00,388.0,2024-01-05,Draft,
Q32447,C32447,PY,10000,0,2024-01-14,,10000.0,2024-01-14,Approved,
Q32448,C32448,PY,10000,3,2024-01-24,2024-02-23 00:00:00,9700.0,2024-01-24,Draft,
Q32449,C32449,PM,1000,0,2024-01-28,2024-02-27 00:00:00,1000.0,2024-01-28,Rejected,
Q32450,C32450,BM,400,10,2024-01-21,2024-02-20 00:00:00,360.0,2024-01-21,Approved,
Q32451,C32451,BM,400,6,2024-02-14,2024-03-15 00:00:00,376.0,2024-02-14,Rejected,
Q32452,C32452,PM,1000,10,2024-02-20,2024-03-21 00:00:00,900.0,2024-02-20,Converted,
Q32453,C32453,PM,1000,0,2024-02-09,2024-03-10 00:00:00,1000.0,2024-02-09,Draft,
Q32454,C32454,PM,1000,3,2024-01-12,2024-02-11 00:00:00,970.0,2024-01-12,Rejected,
Q32455,C32455,BY,4000,10,2024-01-20,2024-02-19 00:00:00,3600.0,2024-01-20,Approved,
Q32456,C32456,PM,1000,6,2024-02-20,2024-03-21 00:00:00,940.0,2024-02-20,Converted,
Q32457,C32457,PY,10000,14,2024-02-01,2024-03-02 00:00:00,8600.0,2024-02-01,Draft,
Q32458,C32458,BY,4000,10,2024-02-20,2024-03-21 00:00:00,3600.0,2024-02-20,Rejected,
Q32459,C32459,PM,1000,14,2024-02-07,2024-03-08 00:00:00,860.0,2024-02-07,Converted,
Q32460,C32460,PY,10000,4,2024-02-09,2024-03-10 00:00:00,9600.0,2024-02-09,Rejected,
Q32461,C32461,PM,1000,10,2024-02-11,2024-03-12 00:00:00,900.0,2024-02-11,Approved,
Q32462,C32462,PM,1000,12,2024-01-21,2024-02-20 00:00:00,880.0,2024-01-21,Approved,
Q32463,C32463,BY,4000,10,2024-01-17,2024-02-16 00:00:00,3600.0,2024-01-17,Converted,
Q32464,C32464,PY,10000,12,2024-01-01,2024-01-31 00:00:00,8800.0,2024-01-01,Rejected,
Q32465,C32465,BM,400,2,2024-02-20,2024-03-21 00:00:00,392.0,2024-02-20,Approved,
Q32466,C32466,PM,1000,12,2024-02-13,2024-03-14 00:00:00,880.0,2024-02-13,Converted,
Q32467,C32467,BY,4000,8,2024-01-28,2024-02-27 00:00:00,3680.0,2024-01-28,Rejected,
Q32468,C32468,PY,10000,1,2024-02-23,2024-03-24 00:00:00,9900.0,2024-02-23,Rejected,
Q32469,C32469,PM,1000,1,2024-01-02,2024-02-01 00:00:00,990.0,2024-01-02,Converted,
Q32470,C32470,BM,400,10,2024-01-17,2024-02-16 00:00:00,360.0,2024-01-17,Rejected,
Q32471,C32471,PY,10000,12,2024-02-08,2024-03-09 00:00:00,8800.0,2024-02-08,Approved,
Q32472,C32472,PY,10000,14,2024-01-14,2024-02-13 00:00:00,8600.0,2024-01-14,Draft,
Q32473,C32473,BY,4000,7,2024-01-14,2024-02-13 00:00:00,3719.9999999999995,2024-01-14,Approved,
Q32474,C32474,PM,1000,14,2024-02-13,,860.0,2024-02-13,Draft,
Q32475,C32475,PM,1000,4,2024-02-17,2024-03-18 00:00:00,960.0,2024-02-17,Converted,
Q32476,C32476,PY,10000,14,2024-01-18,2024-02-17 00:00:00,8600.0,2024-01-18,Rejected,
Q32477,C32477,PM,1000,6,2024-02-09,2024-03-10 00:00:00,940.0,2024-02-09,Converted,
Q32478,C32478,PY,10000,8,2024-02-03,2024-03-04 00:00:00,9200.0,2024-02-03,Converted,
Q32479,C32479,BM,400,10,2024-02-12,2024-03-13 00:00:00,360.0,2024-02-12,Converted,
Q32480,C32480,BY,4000,1,2024-01-01,2024-01-31 00:00:00,3960.0,2024-01-01,Approved,
Q32481,C32481,PM,1000,6,2024-02-11,,940.0,2024-02-11,Draft,
Q32482,C32482,PM,1000,6,2024-01-18,2024-02-17 00:00:00,940.0,2024-01-18,Draft,
Q32483,C32483,BY,4000,3,2024-02-17,2024-03-18 00:00:00,3880.0,2024-02-17,Draft,
Q32484,C32484,BM,400,10,2024-02-03,2024-03-04 00:00:00,360.0,2024-02-03,Approved,
Q32485,C32485,BM,400,6,2024-01-23,2024-02-22 00:00:00,376.0,2024-01-23,Approved,
Q32486,C32486,BM,400,3,2024-02-18,2024-03-19 00:00:00,388.0,2024-02-18,Draft,
Q32487,C32487,BM,400,10,2024-01-16,,360.0,2024-01-16,Approved,
Q32488,C32488,BM,400,8,2024-01-19,2024-02-18 00:00:00,368.0,2024-01-19,Converted,
Q32489,C32489,PY,10000,13,2024-02-06,2024-03-07 00:00:00,8700.0,2024-02-06,Approved,
Q32490,C32490,PM,1000,19,2024-02-29,,810.0,2024-02-29,Rejected,
Q32491,C32491,PM,1000,3,2024-02-24,2024-03-25 00:00:00,970.0,2024-02-24,Converted,
Q32492,C32492,PM,1000,12,2024-01-06,2024-02-05 00:00:00,880.0,2024-01-06,Draft,
Q32493,C32493,PY,10000,12,2024-01-24,2024-02-23 00:00:00,8800.0,2024-01-24,Rejected,
Q32494,C32494,BY,4000,0,2024-01-17,2024-02-16 00:00:00,4000.0,2024-01-17,Draft,
Q32495,C32495,BM,400,5,2024-02-17,2024-03-18 00:00:00,380.0,2024-02-17,Amended,2024-07-21 00:00:00
Q32496,C32496,BY,4000,4,2024-01-16,2024-02-15 00:00:00,3840.0,2024-01-16,Rejected,
Q32497,C32497,BM,400,3,2024-02-08,,388.0,2024-02-08,Approved,
Q32498,C32498,BM,400,10,2024-02-17,2024-03-18 00:00:00,360.0,2024-02-17,Rejected,
Q32499,C32499,BY,4000,10,2024-02-10,2024-03-11 00:00:00,3600.0,2024-02-10,Approved,
Q32500,C32500,PM,1000,12,2024-02-24,2024-03-25 00:00:00,880.0,2024-02-24,Approved,
Q32501,C32501,PY,10000,11,2024-01-06,2024-02-05 00:00:00,8900.0,2024-01-06,Converted,
Q32502,C32502,BY,4000,2,2024-01-16,2024-02-15 00:00:00,3920.0,2024-01-16,Converted,
Q32503,C32503,PM,1000,3,2024-01-09,2024-02-08 00:00:00,970.0,2024-01-09,Draft,
Q32504,C32504,BM,400,0,2024-01-29,2024-02-28 00:00:00,400.0,2024-01-29,Converted,
Q32505,C32505,PM,1000,4,2024-01-04,2024-02-03 00:00:00,960.0,2024-01-04,Approved,
Q32506,C32506,BM,400,10,2024-02-29,2024-03-30 00:00:00,360.0,2024-02-29,Approved,
Q32507,C32507,BM,400,10,2024-01-26,2024-02-25 00:00:00,360.0,2024-01-26,Converted,
Q32508,C32508,PM,1000,6,2024-02-23,2024-03-24 00:00:00,940.0,2024-02-23,Rejected,
Q32509,C32509,BM,400,8,2024-02-07,2024-03-08 00:00:00,368.0,2024-02-07,Converted,
Q32510,C32510,PY,10000,13,2024-01-26,2024-02-25 00:00:00,8700.0,2024-01-26,Draft,
Q32511,C32511,PM,1000,5,2024-01-14,2024-02-13 00:00:00,950.0,2024-01-14,Amended,2024-09-18 00:00:00
Q32512,C32512,BY,4000,5,2024-02-04,2024-03-05 00:00:00,3800.0,2024-02-04,Converted,
Q32513,C32513,BM,400,9,2024-02-24,2024-03-25 00:00:00,364.0,2024-02-24,Approved,
Q32514,C32514,BM,400,10,2024-02-18,2024-03-19 00:00:00,360.0,2024-02-18,Converted,
Q32515,C32515,PY,10000,9,2024-02-12,,9100.0,2024-02-12,Approved,
Q32516,C32516,PY,10000,2,2024-01-24,2024-02-23 00:00:00,9800.0,2024-01-24,Draft,
Q32517,C32517,BY,4000,7,2024-01-08,2024-02-07 00:00:00,3719.9999999999995,2024-01-08,Converted,
Q32518,C32518,BM,400,10,2024-02-09,2024-03-10 00:00:00,360.0,2024-02-09,Converted,
Q32519,C32519,BY,4000,2,2024-01-25,2024-02-24 00:00:00,3920.0,2024-01-25,Approved,
Q32520,C32520,BY,4000,10,2024-01-04,2024-02-03 00:00:00,3600.0,2024-01-04,Rejected,
Q32521,C32521,BM,400,3,2024-01-15,2024-02-14 00:00:00,388.0,2024-01-15,Amended,2024-03-17 00:00:00
Q32522,C32522,BY,4000,2,2024-01-16,2024-02-15 00:00:00,3920.0,2024-01-16,Rejected,
Q32523,C32523,BY,4000,1,2024-02-23,2024-03-24 00:00:00,3960.0,2024-02-23,Rejected,
Q32524,C32524,PY,10000,13,2024-01-11,2024-02-10 00:00:00,8700.0,2024-01-11,Approved,
Q32525,C32525,PY,10000,14,2024-01-28,2024-02-27 00:00:00,8600.0,2024-01-28,Converted,
Q32526,C32526,BY,4000,10,2024-01-07,2024-02-06 00:00:00,3600.0,2024-01-07,Converted,
Q32527,C32527,BM,400,0,2024-02-19,,400.0,2024-02-19,Converted,
Q32528,C32528,PY,10000,13,2024-02-07,2024-03-08 00:00:00,8700.0,2024-02-07,Approved,
Q32529,C32529,BY,4000,0,2024-01-24,,4000.0,2024-01-24,Approved,
Q32530,C32530,PM,1000,21,2024-01-31,,790.0,2024-01-31,Rejected,
Q32531,C32531,PM,1000,9,2024-01-04,2024-02-03 00:00:00,910.0,2024-01-04,Converted,
Q32532,C32532,BY,4000,4,2024-02-06,2024-03-07 00:00:00,3840.0,2024-02-06,Converted,
Q32533,C32533,PM,1000,9,2024-02-25,2024-03-26 00:00:00,910.0,2024-02-25,Approved,
Q32534,C32534,PY,10000,0,2024-02-04,2024-03-05 00:00:00,10000.0,2024-02-04,Approved,
Q32535,C32535,BM,400,4,2024-01-06,2024-02-05 00:00:00,384.0,2024-01-06,Rejected,
